The time spent in the parallel computing activating process is 0.000262s.
-----
No.1	 toolpath -527.019689	[r = -600.000000] is calculated within 0.041731s.
15	-168.876861	2.635155
16	-169.654037	2.446650
17	-170.431213	2.440193
18	-171.208389	2.433736
19	-171.985566	2.427277
20	-172.762742	2.328778
21	-173.539918	1.953918
22	-174.317094	1.948604
23	-175.094270	1.943290
24	-175.871446	1.937976
25	-176.648622	1.925067
26	-177.425799	1.437379
27	-178.202975	0.854211
28	-178.980151	0.849770
29	-179.757327	0.845330
30	-180.534503	0.390748
31	-181.311679	0.387227
32	-182.088856	0.383706
33	-182.866032	1.931919
34	-183.643208	1.928798
35	-184.420384	1.925677
36	-185.197560	1.664963
37	-185.974736	1.033206
38	-186.751913	0.858142
39	-187.529089	0.855898
40	-188.306265	0.412733
41	-189.083441	0.411411
42	-189.860617	0.410089
43	-190.637793	0.408767
44	-191.414970	0.396938
45	-192.192146	0.091560
46	-192.969322	-0.263291
bisection interval found by 1-dim search: [-192.969322,-192.192146]
No.66	 toolpath -155.236647	[r = -192.356081] is calculated within 8.087189s.
-----
initial linear search begins: 
No.	x	f(x)
0	-153.483653	4.956562
1	-154.261101	4.813491
2	-155.038550	4.753705
3	-155.815998	4.633453
4	-156.593447	4.494620
5	-157.370896	4.325436
6	-158.148344	4.288963
7	-158.925793	4.262874
8	-159.703241	3.892871
9	-160.480690	3.830495
10	-161.258138	3.757627
11	-162.035587	3.448526
12	-162.813036	3.216747
13	-163.590484	3.063089
14	-164.367933	2.913970
15	-165.145381	2.706328
16	-165.922830	2.508729
17	-166.700278	2.502273
18	-167.477727	2.495816
19	-168.255176	2.489359
20	-169.032624	2.389791
21	-169.810073	2.004977
22	-170.587521	1.999666
23	-171.364970	1.994354
24	-172.142418	1.989041
25	-172.919867	1.974969
26	-173.697316	1.486196
27	-174.474764	0.896864
28	-175.252213	0.892425
29	-176.029661	0.887986
30	-176.807110	0.424561
31	-177.584558	0.421041
32	-178.362007	0.417519
33	-179.139456	0.413999
34	-179.916904	0.332603
35	-180.694353	-0.074119
bisection interval found by 1-dim search: [-180.694353,-179.916904]
No.67	 toolpath -151.496411	[r = -180.542507] is calculated within 7.418247s.
-----
initial linear search begins: 
No.	x	f(x)
0	-141.628605	4.707173
1	-142.406883	4.570195
2	-143.185161	4.560110
3	-143.963439	4.359764
4	-144.741717	4.799067
5	-145.519995	4.627149
6	-146.298274	4.566807
7	-147.076552	4.548547
8	-147.854830	4.184772
9	-148.633108	4.090811
10	-149.411386	4.027512
11	-150.189664	3.713807
12	-150.967942	3.469073
13	-151.746220	3.307056
14	-152.524498	3.152957
15	-153.302776	2.943510
16	-154.081054	2.705178
17	-154.859332	2.698728
18	-155.637610	2.692278
19	-156.415888	2.685826
20	-157.194166	2.594518
21	-157.972444	2.166548
22	-158.750722	2.161242
23	-159.529000	2.155935
24	-160.307278	2.150627
25	-161.085556	2.140281
26	-161.863834	1.656322
27	-162.642112	1.031846
28	-163.420390	1.027411
29	-164.198668	1.022975
30	-164.976947	0.531636
31	-165.755225	0.528116
32	-166.533503	0.524595
33	-167.311781	0.521074
34	-168.090059	0.439766
35	-168.868337	0.028527
36	-169.646615	-0.285644
bisection interval found by 1-dim search: [-169.646615,-168.868337]
No.68	 toolpath -139.889117	[r = -168.923059] is calculated within 8.519726s.
-----
initial linear search begins: 
No.	x	f(x)
0	-129.970968	5.037006
1	-130.750010	4.871748
2	-131.529052	4.861673
3	-132.308093	4.688779
4	-133.087135	4.372817
5	-133.866177	4.363314
6	-134.645219	4.140161
7	-135.424261	3.830056
8	-136.203303	3.631563
9	-136.982344	3.472645
10	-137.761386	3.288504
11	-138.540428	3.007200
12	-139.319470	2.899884
13	-140.098512	2.892469
14	-140.877554	2.885054
15	-141.656595	2.876933
16	-142.435637	2.554749
17	-143.214679	2.317564
18	-143.993721	2.311293
19	-144.772763	2.878576
20	-145.551805	2.801391
21	-146.330846	2.346521
22	-147.109888	2.319728
23	-147.888930	2.314426
24	-148.667972	2.309123
25	-149.447014	2.303047
26	-150.226056	1.839132
27	-151.005097	1.164271
28	-151.784139	1.159840
29	-152.563181	1.155408
30	-153.342223	0.636774
31	-154.121265	0.633255
32	-154.900306	0.629735
33	-155.679348	0.626214
34	-156.458390	0.549183
35	-157.237432	0.132619
36	-158.016474	-0.193365
bisection interval found by 1-dim search: [-158.016474,-157.237432]
No.69	 toolpath -128.477378	[r = -157.523486] is calculated within 7.538926s.
-----
initial linear search begins: 
No.	x	f(x)
0	-118.536429	3.890814
1	-119.316170	3.722696
2	-120.095911	3.527146
3	-120.875652	3.231546
4	-121.655394	3.101792
5	-122.435135	3.092682
6	-123.214876	4.427683
7	-123.994617	4.107116
8	-124.774358	3.897827
9	-125.554099	3.733332
10	-126.333840	3.543692
11	-127.113582	3.259519
12	-127.893323	3.117293
13	-128.673064	3.109883
14	-129.452805	3.102473
15	-130.232546	3.094845
16	-131.012287	2.778648
17	-131.792029	2.501381
18	-132.571770	2.495115
19	-133.351511	2.488849
20	-134.131252	2.482583
21	-134.910993	2.271840
22	-135.690734	1.604491
23	-136.470475	1.305792
24	-137.250217	1.300394
25	-138.029958	0.749588
26	-138.809699	0.745097
27	-139.589440	0.740605
28	-140.369181	0.736112
29	-141.148922	0.721715
30	-141.928663	0.408503
31	-142.708405	0.014840
32	-143.488146	-0.241410
bisection interval found by 1-dim search: [-143.488146,-142.708405]
No.70	 toolpath -117.287987	[r = -142.751047] is calculated within 7.367976s.
-----
initial linear search begins: 
No.	x	f(x)
0	-103.722351	0.916598
1	-104.502925	0.906740
2	-105.283499	0.896881
3	-106.064073	0.887022
4	-106.844647	0.800695
5	-107.625221	0.356999
6	-108.405795	-0.001560
bisection interval found by 1-dim search: [-108.405795,-107.625221]
No.71	 toolpath -102.775298	[r = -108.399697] is calculated within 4.658175s.
-----
initial linear search begins: 
No.	x	f(x)
0	-69.290145	1.785143
1	-70.072336	1.775286
2	-70.854527	1.765429
3	-71.636718	1.755572
4	-72.418909	1.677415
5	-73.201100	1.224979
6	-73.983291	0.835250
7	-74.765482	0.539705
8	-75.547673	0.499616
9	-76.329864	0.491394
10	-77.112055	0.483173
11	-77.894246	0.474951
12	-78.676437	0.395285
13	-79.458628	0.212808
14	-80.240819	0.474414
15	-81.023010	0.062100
16	-81.805201	0.057330
17	-82.587392	0.052561
18	-83.369583	0.047791
19	-84.151775	0.043021
20	-84.933966	0.038251
21	-85.716157	0.033480
22	-86.498348	0.028710
23	-87.280539	0.023939
24	-88.062730	0.019168
25	-88.844921	0.014397
26	-89.627112	0.009625
27	-90.409303	0.004853
28	-91.191494	-0.078769
bisection interval found by 1-dim search: [-91.191494,-90.409303]
No.72	 toolpath -85.218763	[r = -90.843174] is calculated within 8.403055s.
-----
initial linear search begins: 
No.	x	f(x)
0	-51.700886	2.228083
1	-52.483732	2.218230
2	-53.266578	2.208376
3	-54.049424	2.198522
4	-54.832270	2.127053
5	-55.615115	1.675953
6	-56.397961	1.266883
7	-57.180807	0.957930
8	-57.963653	0.869105
9	-58.746498	0.860881
10	-59.529344	0.852656
11	-60.312190	0.844432
12	-61.095036	0.761504
13	-61.877881	0.570011
14	-62.660727	0.417051
15	-63.443573	0.324421
16	-64.226419	0.271609
17	-65.009264	0.309526
18	-65.792110	0.313457
19	-66.574956	0.257301
20	-67.357802	0.252532
21	-68.140647	0.247762
22	-68.923493	0.242991
23	-69.706339	0.238221
24	-70.489185	0.233450
25	-71.272030	0.228679
26	-72.054876	0.223908
27	-72.837722	0.219137
28	-73.620568	0.135334
29	-74.403413	-0.042627
bisection interval found by 1-dim search: [-74.403413,-73.620568]
No.73	 toolpath -68.454850	[r = -74.079266] is calculated within 8.166838s.
-----
initial linear search begins: 
No.	x	f(x)
0	-34.911124	2.692795
1	-35.694487	2.640563
2	-36.477850	2.630713
3	-37.261213	2.620863
4	-38.044575	2.557462
5	-38.827938	2.110487
6	-39.611301	1.679649
7	-40.394664	1.357730
8	-41.178027	1.221604
9	-41.961390	1.213380
10	-42.744753	1.205156
11	-43.528115	1.196931
12	-44.311478	1.111429
13	-45.094841	0.912466
14	-45.878204	0.747386
15	-46.661567	0.644469
16	-47.444930	0.557173
17	-48.228292	0.471201
18	-49.011655	0.466432
19	-49.795018	0.461664
20	-50.578381	0.456895
21	-51.361744	0.452126
22	-52.145107	0.447357
23	-52.928470	0.442587
24	-53.711832	0.437818
25	-54.495195	0.433049
26	-55.278558	0.428280
27	-56.061921	0.423511
28	-56.845284	0.339982
29	-57.628647	0.149012
30	-58.412009	0.035732
31	-59.195372	-0.019594
bisection interval found by 1-dim search: [-59.195372,-58.412009]
No.74	 toolpath -52.952829	[r = -58.565010] is calculated within 8.272673s.
-----
initial linear search begins: 
No.	x	f(x)
0	-19.377635	0.675174
1	-20.161382	0.665343
2	-20.945130	0.655511
3	-21.728877	0.645679
4	-22.512625	0.585677
5	-23.296372	0.352687
6	-24.080120	0.243057
7	-24.863867	0.109669
8	-25.647615	0.059472
9	-26.431362	0.039532
10	-27.215110	0.031482
11	-27.998857	0.023432
12	-28.782605	0.015381
13	-29.566352	0.001211
14	-30.350100	-0.026089
bisection interval found by 1-dim search: [-30.350100,-29.566352]
No.75	 toolpath -42.816015	[r = -29.694936] is calculated within 6.755686s.
-----
initial linear search begins: 
No.	x	f(x)
0	9.516241	1.399598
1	8.732018	1.389770
2	7.947794	1.379942
3	7.163571	1.370113
4	6.379347	1.319153
5	5.595124	1.063019
6	4.810900	0.944151
7	4.026676	0.783805
8	3.242453	0.719450
9	2.458229	0.632828
10	1.674006	0.624775
11	0.889782	0.616722
12	0.105559	0.608668
13	-0.678665	0.569736
14	-1.462888	0.519058
15	-2.247112	0.140427
16	-3.031335	0.153685
17	-3.815559	0.146724
18	-4.599782	0.073086
19	-5.384006	-0.016300
bisection interval found by 1-dim search: [-5.384006,-4.599782]
No.76	 toolpath -18.339667	[r = -5.230837] is calculated within 7.955432s.
-----
initial linear search begins: 
No.	x	f(x)
0	33.988318	2.012813
1	33.203934	2.002990
2	32.419551	1.993167
3	31.635168	1.983345
4	30.850785	1.939389
5	30.066402	1.665824
6	29.282019	1.538259
7	28.497636	1.355993
8	27.713253	1.278652
9	26.928870	1.135393
10	26.144487	1.127340
11	25.360104	1.119287
12	24.575720	1.111235
13	23.791337	1.051218
14	23.006954	1.001942
15	22.222571	0.605052
16	21.438188	0.588274
17	20.653805	0.581307
18	19.869422	0.499204
19	19.085039	0.395856
20	18.300656	0.256567
21	17.516273	0.250565
22	16.731889	0.228939
23	15.947506	0.126811
24	15.163123	0.048952
25	14.378740	-0.216591
bisection interval found by 1-dim search: [14.378740,15.163123]
No.77	 toolpath 1.815303	[r = 14.936387] is calculated within 8.601085s.
-----
-----
No.77	 toolpath point at [r = 0] is calculated within 2.169002s.
-----
The toolpath concentric optimization process causes 622.323010 seconds.
The time spent in the spiral toolpath generation process is 1.146098s.
close all; save data.mat
s6_post_process
s4_optim_2D_aspheric_actual_tip_multi_iter
