The time spent in the parallel computing activating process is 0.000223s.
-----
No.1	 toolpath -3218.237076	[r = -3300.000000] is calculated within 0.029801s.
9	-2009.290754	0.511579
10	-2009.824230	0.474307
11	-2010.357706	0.430138
12	-2010.891182	0.378161
13	-2011.424658	0.318352
14	-2011.958134	0.252644
15	-2012.491610	0.182905
16	-2013.025086	0.110912
17	-2013.558562	0.037105
18	-2014.092038	-0.035613
bisection interval found by 1-dim search: [-2014.092038,-2013.558562]
No.146	 toolpath -1971.556271	[r = -2013.827905] is calculated within 5.647126s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1987.139791	0.952199
1	-1987.673553	0.875740
2	-1988.207315	0.810935
3	-1988.741078	0.759198
4	-1989.274840	0.717555
5	-1989.808602	0.683060
6	-1990.342365	0.652519
7	-1990.876127	0.623514
8	-1991.409889	0.593216
9	-1991.943651	0.559920
10	-1992.477414	0.521468
11	-1993.011176	0.476516
12	-1993.544938	0.422967
13	-1994.078701	0.361979
14	-1994.612463	0.295089
15	-1995.146225	0.224170
16	-1995.679987	0.151002
17	-1996.213750	0.076647
18	-1996.747512	0.002121
19	-1997.281274	-0.070856
bisection interval found by 1-dim search: [-1997.281274,-1996.747512]
No.147	 toolpath -1954.490994	[r = -1996.762628] is calculated within 5.701632s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1970.060551	1.010765
1	-1970.594592	0.933072
2	-1971.128634	0.867019
3	-1971.662675	0.814048
4	-1972.196717	0.771186
5	-1972.730758	0.735499
6	-1973.264800	0.703782
7	-1973.798842	0.673398
8	-1974.332883	0.642182
9	-1974.866925	0.607764
10	-1975.400966	0.568204
11	-1975.935008	0.521760
12	-1976.469049	0.467048
13	-1977.003091	0.404900
14	-1977.537132	0.337441
15	-1978.071174	0.265392
16	-1978.605216	0.190445
17	-1979.139257	0.114934
18	-1979.673299	0.039246
19	-1980.207340	-0.034895
bisection interval found by 1-dim search: [-1980.207340,-1979.673299]
No.148	 toolpath -1937.681723	[r = -1979.953358] is calculated within 5.722228s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1953.237649	1.068442
1	-1953.771963	0.989532
2	-1954.306277	0.922251
3	-1954.840592	0.868063
4	-1955.374906	0.824001
5	-1955.909220	0.786891
6	-1956.443534	0.754032
7	-1956.977848	0.722739
8	-1957.512162	0.690148
9	-1958.046477	0.654588
10	-1958.580791	0.613886
11	-1959.115105	0.566714
12	-1959.649419	0.510934
13	-1960.183733	0.447707
14	-1960.718047	0.378557
15	-1961.252362	0.305366
16	-1961.786676	0.229925
17	-1962.320990	0.152624
18	-1962.855304	0.075793
19	-1963.389618	0.001124
20	-1963.923932	-0.070846
bisection interval found by 1-dim search: [-1963.923932,-1963.389618]
No.149	 toolpath -1921.122681	[r = -1963.395358] is calculated within 5.801656s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1936.666342	1.125247
1	-1937.200922	1.044630
2	-1937.735503	0.976648
3	-1938.270083	0.920912
4	-1938.804663	0.875725
5	-1939.339244	0.837743
6	-1939.873824	0.803744
7	-1940.408404	0.771091
8	-1940.942985	0.737635
9	-1941.477565	0.700989
10	-1942.012145	0.659215
11	-1942.546726	0.610570
12	-1943.081306	0.553664
13	-1943.615886	0.489312
14	-1944.150466	0.419036
15	-1944.685047	0.344721
16	-1945.219627	0.268160
17	-1945.754207	0.189730
18	-1946.288788	0.111774
19	-1946.823368	0.035987
20	-1947.357948	-0.037110
bisection interval found by 1-dim search: [-1947.357948,-1946.823368]
No.150	 toolpath -1904.809106	[r = -1947.081783] is calculated within 5.818535s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1920.339772	1.109575
1	-1920.874612	1.038361
2	-1921.409452	0.980340
3	-1921.944293	0.932550
4	-1922.479133	0.926954
5	-1923.013973	0.887568
6	-1923.548813	0.852462
7	-1924.083654	0.818951
8	-1924.618494	0.784138
9	-1925.153334	0.746387
10	-1925.688174	0.703506
11	-1926.223014	0.653751
12	-1926.757855	0.596247
13	-1927.292695	0.530852
14	-1927.827535	0.459515
15	-1928.362375	0.384124
16	-1928.897216	0.305808
17	-1929.432056	0.226942
18	-1929.966896	0.147866
19	-1930.501736	0.070314
20	-1931.036577	-0.003892
bisection interval found by 1-dim search: [-1931.036577,-1930.501736]
No.151	 toolpath -1888.736216	[r = -1931.007850] is calculated within 5.825532s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1904.253146	1.164627
1	-1904.788240	1.092240
2	-1905.323334	1.033054
3	-1905.858428	0.984110
4	-1906.393522	0.942896
5	-1906.928616	0.906347
6	-1907.463710	0.871495
7	-1907.998804	0.835911
8	-1908.533898	0.797698
9	-1909.068993	0.754642
10	-1909.604087	0.704555
11	-1910.139181	0.646732
12	-1910.674275	0.581237
13	-1911.209369	0.509551
14	-1911.744463	0.433572
15	-1912.279557	0.354431
16	-1912.814651	0.274516
17	-1913.349745	0.194153
18	-1913.884839	0.115075
19	-1914.419933	0.039713
20	-1914.955027	-0.031859
bisection interval found by 1-dim search: [-1914.955027,-1914.419933]
No.152	 toolpath -1872.901132	[r = -1914.709950] is calculated within 5.789829s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1887.942490	1.220425
1	-1888.477840	1.146850
2	-1889.013189	1.086104
3	-1889.548538	1.036373
4	-1890.083887	0.994014
5	-1890.619236	0.956345
6	-1891.154586	0.920121
7	-1891.689935	0.883717
8	-1892.225284	0.844116
9	-1892.760633	0.799958
10	-1893.295982	0.749200
11	-1893.831332	0.690351
12	-1894.366681	0.623233
13	-1894.902030	0.550443
14	-1895.437379	0.473361
15	-1895.972728	0.393111
16	-1896.508078	0.312097
17	-1897.043427	0.230628
18	-1897.578776	0.150441
19	-1898.114125	0.073980
20	-1898.649474	0.001295
21	-1899.184824	-0.064242
bisection interval found by 1-dim search: [-1899.184824,-1898.649474]
No.153	 toolpath -1856.852681	[r = -1898.661499] is calculated within 5.964174s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1871.881590	1.275359
1	-1872.417188	1.200614
2	-1872.952786	1.138700
3	-1873.488385	1.087825
4	-1874.023983	1.044339
5	-1874.559581	1.005293
6	-1875.095179	0.968250
7	-1875.630777	0.930488
8	-1876.166375	0.890126
9	-1876.701974	0.844935
10	-1877.237572	0.792708
11	-1877.773170	0.732773
12	-1878.308768	0.665156
13	-1878.844366	0.591328
14	-1879.379965	0.512517
15	-1879.915563	0.431876
16	-1880.451161	0.349081
17	-1880.986759	0.266524
18	-1881.522357	0.185916
19	-1882.057955	0.107704
20	-1882.593554	0.034501
21	-1883.129152	-0.032698
bisection interval found by 1-dim search: [-1883.129152,-1882.593554]
No.154	 toolpath -1841.054103	[r = -1882.861876] is calculated within 5.983226s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1856.069819	1.329431
1	-1856.605660	1.253535
2	-1857.141501	1.190470
3	-1857.677342	1.138469
4	-1858.213183	1.093874
5	-1858.749025	1.053736
6	-1859.284866	1.015624
7	-1859.820707	0.976809
8	-1860.356548	0.935417
9	-1860.892389	0.888820
10	-1861.428230	0.835975
11	-1861.964071	0.775049
12	-1862.499913	0.706431
13	-1863.035754	0.630931
14	-1863.571595	0.551730
15	-1864.107436	0.469338
16	-1864.643277	0.386184
17	-1865.179118	0.302547
18	-1865.714959	0.220170
19	-1866.250800	0.140886
20	-1866.786642	0.066615
21	-1867.322483	-0.001146
bisection interval found by 1-dim search: [-1867.322483,-1866.786642]
No.155	 toolpath -1825.502675	[r = -1867.310447] is calculated within 6.320232s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1840.506538	1.382650
1	-1841.042616	1.305620
2	-1841.578694	1.241422
3	-1842.114772	1.187964
4	-1842.650850	1.142626
5	-1843.186929	1.101412
6	-1843.723007	1.062250
7	-1844.259085	1.022399
8	-1844.795163	0.979648
9	-1845.331241	0.932392
10	-1845.867320	0.878563
11	-1846.403398	0.816664
12	-1846.939476	0.746453
13	-1847.475554	0.670554
14	-1848.011632	0.590337
15	-1848.547711	0.506910
16	-1849.083789	0.421993
17	-1849.619867	0.337303
18	-1850.155945	0.253870
19	-1850.692023	0.174180
20	-1851.228102	0.098209
21	-1851.764180	0.029399
22	-1852.300258	-0.031689
bisection interval found by 1-dim search: [-1852.300258,-1851.764180]
No.156	 toolpath -1810.204030	[r = -1852.011802] is calculated within 6.080201s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1825.196333	1.434998
1	-1825.732642	1.356852
2	-1826.268952	1.291539
3	-1826.805261	1.236983
4	-1827.341571	1.190262
5	-1827.877880	1.148309
6	-1828.414189	1.108113
7	-1828.950499	1.067244
8	-1829.486808	1.023490
9	-1830.023117	0.975254
10	-1830.559427	0.919985
11	-1831.095736	0.857053
12	-1831.632046	0.786421
13	-1832.168355	0.708869
14	-1832.704664	0.627620
15	-1833.240974	0.543156
16	-1833.777283	0.457201
17	-1834.313592	0.371475
18	-1834.849902	0.287703
19	-1835.386211	0.206286
20	-1835.922521	0.129877
21	-1836.458830	0.059432
22	-1836.995139	-0.002693
bisection interval found by 1-dim search: [-1836.995139,-1836.458830]
No.157	 toolpath -1795.164847	[r = -1836.972618] is calculated within 6.083008s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1810.145884	1.417166
1	-1810.682419	1.349269
2	-1811.218953	1.292506
3	-1811.755488	1.243987
4	-1812.292023	1.200313
5	-1812.828558	1.158756
6	-1813.365092	1.117138
7	-1813.901627	1.072926
8	-1814.438162	1.024100
9	-1814.974696	0.969320
10	-1815.511231	0.906119
11	-1816.047766	0.834893
12	-1816.584300	0.757731
13	-1817.120835	0.676010
14	-1817.657370	0.590835
15	-1818.193904	0.503931
16	-1818.730439	0.417024
17	-1819.266974	0.331128
18	-1819.803508	0.248754
19	-1820.340043	0.169810
20	-1820.876578	0.097785
21	-1821.413113	0.033856
22	-1821.949647	-0.021994
bisection interval found by 1-dim search: [-1821.949647,-1821.413113]
No.158	 toolpath -1780.387463	[r = -1821.728012] is calculated within 6.083656s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1794.889957	1.469231
1	-1795.426718	1.400225
2	-1795.963479	1.342368
3	-1796.500240	1.292444
4	-1797.037001	1.248055
5	-1797.573762	1.205461
6	-1798.110524	1.162831
7	-1798.647285	1.117621
8	-1799.184046	1.067814
9	-1799.720807	1.011591
10	-1800.257568	0.947916
11	-1800.794329	0.875726
12	-1801.331090	0.797590
13	-1801.867851	0.714161
14	-1802.404612	0.627954
15	-1802.941374	0.540017
16	-1803.478135	0.452079
17	-1804.014896	0.365869
18	-1804.551657	0.281751
19	-1805.088418	0.202396
20	-1805.625179	0.129272
21	-1806.161940	0.063758
22	-1806.698701	0.006877
23	-1807.235462	-0.041305
bisection interval found by 1-dim search: [-1807.235462,-1806.698701]
No.159	 toolpath -1765.427868	[r = -1806.768417] is calculated within 6.204805s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1779.919349	1.520318
1	-1780.456330	1.450224
2	-1780.993312	1.391294
3	-1781.530293	1.340313
4	-1782.067274	1.294576
5	-1782.604256	1.251290
6	-1783.141237	1.207668
7	-1783.678218	1.161480
8	-1784.215200	1.110710
9	-1784.752181	1.053540
10	-1785.289163	0.988369
11	-1785.826144	0.915803
12	-1786.363125	0.836022
13	-1786.900107	0.752305
14	-1787.437088	0.665109
15	-1787.974069	0.576167
16	-1788.511051	0.487212
17	-1789.048032	0.399246
18	-1789.585014	0.314114
19	-1790.121995	0.233750
20	-1790.658976	0.159616
21	-1791.195958	0.093087
22	-1791.732939	0.035195
23	-1792.269920	-0.013996
bisection interval found by 1-dim search: [-1792.269920,-1791.732939]
No.160	 toolpath -1750.766284	[r = -1792.106833] is calculated within 6.192406s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1765.247064	1.570387
1	-1765.784259	1.499225
2	-1766.321454	1.439242
3	-1766.858650	1.387225
4	-1767.395845	1.340477
5	-1767.933041	1.296204
6	-1768.470236	1.251263
7	-1769.007431	1.204085
8	-1769.544627	1.152323
9	-1770.081822	1.094657
10	-1770.619017	1.028572
11	-1771.156213	0.954446
12	-1771.693408	0.874368
13	-1772.230604	0.788966
14	-1772.767799	0.700780
15	-1773.304994	0.610846
16	-1773.842190	0.520901
17	-1774.379385	0.431943
18	-1774.916581	0.346517
19	-1775.453776	0.264465
20	-1775.990971	0.189341
21	-1776.528167	0.122317
22	-1777.065362	0.063358
23	-1777.602558	0.012756
24	-1778.139753	-0.028684
bisection interval found by 1-dim search: [-1778.139753,-1777.602558]
No.161	 toolpath -1736.417817	[r = -1777.758365] is calculated within 6.257472s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1750.888211	1.619386
1	-1751.425614	1.547178
2	-1751.963018	1.486164
3	-1752.500421	1.433134
4	-1753.037824	1.385396
5	-1753.575227	1.339820
6	-1754.112630	1.294259
7	-1754.650033	1.246146
8	-1755.187436	1.193465
9	-1755.724839	1.134396
10	-1756.262242	1.067923
11	-1756.799645	0.992896
12	-1757.337048	0.911201
13	-1757.874451	0.825570
14	-1758.411854	0.736438
15	-1758.949258	0.645542
16	-1759.486661	0.553855
17	-1760.024064	0.464670
18	-1760.561467	0.377536
19	-1761.098870	0.295163
20	-1761.636273	0.218418
21	-1762.173676	0.150429
22	-1762.711079	0.090501
23	-1763.248482	0.039281
24	-1763.785885	-0.003481
bisection interval found by 1-dim search: [-1763.785885,-1763.248482]
No.162	 toolpath -1722.397579	[r = -1763.739177] is calculated within 6.233292s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1736.858962	1.667264
1	-1737.396566	1.593564
2	-1737.934171	1.531604
3	-1738.471775	1.477991
4	-1739.009379	1.429286
5	-1739.546984	1.382760
6	-1740.084588	1.336271
7	-1740.622192	1.286851
8	-1741.159797	1.233668
9	-1741.697401	1.173718
10	-1742.235005	1.105792
11	-1742.772609	1.029818
12	-1743.310214	0.947172
13	-1743.847818	0.860600
14	-1744.385422	0.770521
15	-1744.923027	0.678678
16	-1745.460631	0.586813
17	-1745.998235	0.495913
18	-1746.535840	0.407831
19	-1747.073444	0.324513
20	-1747.611048	0.246816
21	-1748.148653	0.177885
22	-1748.686257	0.117011
23	-1749.223861	0.064483
24	-1749.761465	0.021133
25	-1750.299070	-0.000765
bisection interval found by 1-dim search: [-1750.299070,-1749.761465]
No.163	 toolpath -1708.730145	[r = -1750.070693] is calculated within 6.333290s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1723.180748	1.648794
1	-1723.718547	1.584676
2	-1724.256346	1.528937
3	-1724.794145	1.478886
4	-1725.331944	1.431356
5	-1725.869743	1.383830
6	-1726.407542	1.334411
7	-1726.945340	1.280270
8	-1727.483139	1.220404
9	-1728.020938	1.152783
10	-1728.558737	1.076983
11	-1729.096536	0.994251
12	-1729.634335	0.907346
13	-1730.172134	0.815911
14	-1730.709933	0.723243
15	-1731.247732	0.630330
16	-1731.785530	0.538152
17	-1732.323329	0.449289
18	-1732.861128	0.364173
19	-1733.398927	0.284998
20	-1733.936726	0.213271
21	-1734.474525	0.150679
22	-1735.012324	0.096301
23	-1735.550123	0.050395
24	-1736.087922	0.013649
25	-1736.625721	0.012642
26	-1737.163519	0.012755
27	-1737.701318	0.012483
28	-1738.239117	0.012211
29	-1738.776916	0.011939
30	-1739.314715	0.011667
31	-1739.852514	0.011395
32	-1740.390313	0.011123
33	-1740.928112	0.010851
34	-1741.465911	0.010579
35	-1742.003709	0.010307
36	-1742.541508	0.005666
37	-1743.079307	-0.009594
bisection interval found by 1-dim search: [-1743.079307,-1742.541508]
No.164	 toolpath -1701.453579	[r = -1742.794127] is calculated within 7.129363s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1715.899035	1.673832
1	-1716.436937	1.608735
2	-1716.974838	1.552886
3	-1717.512740	1.501965
4	-1718.050642	1.453944
5	-1718.588544	1.405926
6	-1719.126446	1.356018
7	-1719.664348	1.301832
8	-1720.202249	1.241540
9	-1720.740151	1.173507
10	-1721.278053	1.096624
11	-1721.815955	1.014120
12	-1722.353857	0.926007
13	-1722.891759	0.834863
14	-1723.429661	0.741713
15	-1723.967562	0.647516
16	-1724.505464	0.555614
17	-1725.043366	0.465494
18	-1725.581268	0.379888
19	-1726.119170	0.300222
20	-1726.657072	0.228002
21	-1727.194973	0.164921
22	-1727.732875	0.110052
23	-1728.270777	0.063652
24	-1728.808679	0.026417
25	-1729.346581	0.020451
26	-1729.884483	0.020162
27	-1730.422384	0.019873
28	-1730.960286	0.019584
29	-1731.498188	0.019296
30	-1732.036090	0.019007
31	-1732.573992	0.018718
32	-1733.111894	0.018429
33	-1733.649796	0.018140
34	-1734.187697	0.017851
35	-1734.725599	0.013829
36	-1735.263501	-0.000481
bisection interval found by 1-dim search: [-1735.263501,-1734.725599]
No.165	 toolpath -1694.380259	[r = -1735.251419] is calculated within 6.940676s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1708.351015	1.699769
1	-1708.889023	1.634096
2	-1709.427031	1.577314
3	-1709.965040	1.526243
4	-1710.503048	1.477710
5	-1711.041056	1.429197
6	-1711.579064	1.378409
7	-1712.117072	1.323715
8	-1712.655080	1.262915
9	-1713.193088	1.194373
10	-1713.731096	1.117646
11	-1714.269104	1.033968
12	-1714.807112	0.945346
13	-1715.345120	0.853693
14	-1715.883128	0.760035
15	-1716.421137	0.666119
16	-1716.959145	0.572918
17	-1717.497153	0.482288
18	-1718.035161	0.396174
19	-1718.573169	0.315999
20	-1719.111177	0.243806
21	-1719.649185	0.179681
22	-1720.187193	0.124303
23	-1720.725201	0.077707
24	-1721.263209	0.039648
25	-1721.801217	0.028576
26	-1722.339225	0.028286
27	-1722.877233	0.027996
28	-1723.415242	0.027705
29	-1723.953250	0.027415
30	-1724.491258	0.027125
31	-1725.029266	0.026835
32	-1725.567274	0.026545
33	-1726.105282	0.026256
34	-1726.643290	0.025966
35	-1727.181298	0.021463
36	-1727.719306	0.006794
37	-1728.257314	-0.020151
bisection interval found by 1-dim search: [-1728.257314,-1727.719306]
No.166	 toolpath -1687.008392	[r = -1727.880603] is calculated within 6.999916s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1700.975032	1.724631
1	-1701.513143	1.658459
2	-1702.051255	1.601180
3	-1702.589366	1.549614
4	-1703.127478	1.500584
5	-1703.665589	1.451573
6	-1704.203701	1.400694
7	-1704.741812	1.345096
8	-1705.279923	1.283798
9	-1705.818035	1.214760
10	-1706.356146	1.137537
11	-1706.894258	1.053361
12	-1707.432369	0.964240
13	-1707.970481	0.872092
14	-1708.508592	0.777936
15	-1709.046703	0.683524
16	-1709.584815	0.589825
17	-1710.122926	0.498697
18	-1710.661038	0.412086
19	-1711.199149	0.331414
20	-1711.737261	0.258725
21	-1712.275372	0.194102
22	-1712.813483	0.138227
23	-1713.351595	0.090816
24	-1713.889706	0.052576
25	-1714.427818	0.036545
26	-1714.965929	0.036253
27	-1715.504041	0.035962
28	-1716.042152	0.035671
29	-1716.580263	0.035380
30	-1717.118375	0.035089
31	-1717.656486	0.034797
32	-1718.194598	0.034506
33	-1718.732709	0.034215
34	-1719.270821	0.033918
35	-1719.808932	0.028921
36	-1720.347043	0.013601
37	-1720.885155	-0.013687
bisection interval found by 1-dim search: [-1720.885155,-1720.347043]
No.167	 toolpath -1679.774892	[r = -1720.646053] is calculated within 6.986636s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1693.735432	1.749525
1	-1694.273644	1.682798
2	-1694.811856	1.624988
3	-1695.350069	1.572543
4	-1695.888281	1.523026
5	-1696.426494	1.473906
6	-1696.964706	1.422161
7	-1697.502918	1.366533
8	-1698.041131	1.304813
9	-1698.579343	1.235365
10	-1699.117556	1.157052
11	-1699.655768	1.072387
12	-1700.193981	0.983550
13	-1700.732193	0.890143
14	-1701.270405	0.795500
15	-1701.808618	0.700600
16	-1702.346830	0.606413
17	-1702.885043	0.515541
18	-1703.423255	0.427698
19	-1703.961468	0.346538
20	-1704.499680	0.273363
21	-1705.037892	0.208251
22	-1705.576105	0.151889
23	-1706.114317	0.104310
24	-1706.652530	0.065513
25	-1707.190742	0.044393
26	-1707.728955	0.044101
27	-1708.267167	0.043808
28	-1708.805379	0.043516
29	-1709.343592	0.043224
30	-1709.881804	0.042932
31	-1710.420017	0.042640
32	-1710.958229	0.042347
33	-1711.496441	0.042055
34	-1712.034654	0.041728
35	-1712.572866	0.036238
36	-1713.111079	0.020589
37	-1713.649291	-0.007344
bisection interval found by 1-dim search: [-1713.649291,-1713.111079]
No.168	 toolpath -1672.656718	[r = -1713.528929] is calculated within 6.999540s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1686.613362	1.773522
1	-1687.151673	1.706315
2	-1687.689985	1.648024
3	-1688.228296	1.595471
4	-1688.766607	1.545470
5	-1689.304919	1.495504
6	-1689.843230	1.443277
7	-1690.381541	1.387171
8	-1690.919853	1.324971
9	-1691.458164	1.255044
10	-1691.996475	1.176248
11	-1692.534787	1.091839
12	-1693.073098	1.001790
13	-1693.611409	0.907899
14	-1694.149721	0.812776
15	-1694.688032	0.717398
16	-1695.226343	0.622730
17	-1695.764655	0.531382
18	-1696.302966	0.443055
19	-1696.841277	0.361415
20	-1697.379589	0.287762
21	-1697.917900	0.222169
22	-1698.456212	0.165328
23	-1698.994523	0.117270
24	-1699.532834	0.077738
25	-1700.071146	0.052144
26	-1700.609457	0.051850
27	-1701.147768	0.051557
28	-1701.686080	0.051263
29	-1702.224391	0.050970
30	-1702.762702	0.050676
31	-1703.301014	0.050383
32	-1703.839325	0.050090
33	-1704.377636	0.049797
34	-1704.915948	0.049409
35	-1705.454259	0.043436
36	-1705.992570	0.027309
37	-1706.530882	-0.001105
bisection interval found by 1-dim search: [-1706.530882,-1705.992570]
No.169	 toolpath -1665.641322	[r = -1706.512482] is calculated within 7.062886s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1679.592060	1.797678
1	-1680.130468	1.729932
2	-1680.668877	1.671125
3	-1681.207285	1.617701
4	-1681.745694	1.567228
5	-1682.284102	1.516788
6	-1682.822511	1.464506
7	-1683.360919	1.407976
8	-1683.899328	1.344836
9	-1684.437736	1.274437
10	-1684.976144	1.195849
11	-1685.514553	1.110286
12	-1686.052961	1.019764
13	-1686.591370	0.926203
14	-1687.129778	0.830617
15	-1687.668187	0.734762
16	-1688.206595	0.639600
17	-1688.745004	0.546992
18	-1689.283412	0.458891
19	-1689.821820	0.376710
20	-1690.360229	0.301952
21	-1690.898637	0.235886
22	-1691.437046	0.178572
23	-1691.975454	0.130042
24	-1692.513863	0.090294
25	-1693.052271	0.059811
26	-1693.590680	0.059516
27	-1694.129088	0.059222
28	-1694.667497	0.058927
29	-1695.205905	0.058632
30	-1695.744313	0.058338
31	-1696.282722	0.058044
32	-1696.821130	0.057749
33	-1697.359539	0.057455
34	-1697.897947	0.056978
35	-1698.436356	0.050610
36	-1698.974764	0.033931
37	-1699.513173	0.005044
38	-1700.051581	-0.035184
bisection interval found by 1-dim search: [-1700.051581,-1699.513173]
No.170	 toolpath -1658.718252	[r = -1699.590464] is calculated within 7.065592s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1672.665272	1.821010
1	-1673.203775	1.752795
2	-1673.742279	1.693522
3	-1674.280783	1.640010
4	-1674.819287	1.588691
5	-1675.357791	1.538175
6	-1675.896295	1.485037
7	-1676.434799	1.428042
8	-1676.973302	1.364968
9	-1677.511806	1.293567
10	-1678.050310	1.214514
11	-1678.588814	1.128484
12	-1679.127318	1.037494
13	-1679.665822	0.943468
14	-1680.204325	0.847416
15	-1680.742829	0.751095
16	-1681.281333	0.655466
17	-1681.819837	0.562391
18	-1682.358341	0.473824
19	-1682.896845	0.391176
20	-1683.435348	0.315951
21	-1683.973852	0.249417
22	-1684.512356	0.191637
23	-1685.050860	0.142641
24	-1685.589364	0.102428
25	-1686.127868	0.070961
26	-1686.666371	0.067108
27	-1687.204875	0.066812
28	-1687.743379	0.066516
29	-1688.281883	0.066221
30	-1688.820387	0.065925
31	-1689.358891	0.065630
32	-1689.897395	0.065334
33	-1690.435898	0.065039
34	-1690.974402	0.064444
35	-1691.512906	0.057611
36	-1692.051410	0.040464
37	-1692.589914	0.011109
38	-1693.128418	-0.029933
bisection interval found by 1-dim search: [-1693.128418,-1692.589914]
No.171	 toolpath -1651.881252	[r = -1692.752411] is calculated within 7.069304s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1665.822528	1.844564
1	-1666.361125	1.775822
2	-1666.899723	1.716045
3	-1667.438321	1.661668
4	-1667.976918	1.610265
5	-1668.515516	1.558911
6	-1669.054114	1.505737
7	-1669.592711	1.447856
8	-1670.131309	1.384323
9	-1670.669907	1.313076
10	-1671.208504	1.233636
11	-1671.747102	1.147201
12	-1672.285700	1.055791
13	-1672.824297	0.960517
14	-1673.362895	0.864005
15	-1673.901493	0.767225
16	-1674.440091	0.671134
17	-1674.978688	0.577598
18	-1675.517286	0.488570
19	-1676.055884	0.405463
20	-1676.594481	0.330336
21	-1677.133079	0.263264
22	-1677.671677	0.204949
23	-1678.210274	0.155083
24	-1678.748872	0.114410
25	-1679.287470	0.082482
26	-1679.826067	0.074633
27	-1680.364665	0.074336
28	-1680.903263	0.074040
29	-1681.441860	0.073743
30	-1681.980458	0.073446
31	-1682.519056	0.073150
32	-1683.057653	0.072853
33	-1683.596251	0.072556
34	-1684.134849	0.071817
35	-1684.673446	0.064524
36	-1685.212044	0.046915
37	-1685.750642	0.017370
38	-1686.289239	-0.024051
bisection interval found by 1-dim search: [-1686.289239,-1685.750642]
No.172	 toolpath -1645.121956	[r = -1685.993116] is calculated within 7.036267s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1659.058614	1.806850
1	-1659.597304	1.745778
2	-1660.135994	1.690471
3	-1660.674684	1.638108
4	-1661.213374	1.586496
5	-1661.752064	1.532934
6	-1662.290754	1.475799
7	-1662.829444	1.412317
8	-1663.368134	1.341829
9	-1663.906824	1.262393
10	-1664.445514	1.176329
11	-1664.984204	1.085052
12	-1665.522894	0.990495
13	-1666.061584	0.978184
14	-1666.600274	0.881227
15	-1667.138964	0.783166
16	-1667.677654	0.686620
17	-1668.216344	0.593392
18	-1668.755034	0.503145
19	-1669.293725	0.419582
20	-1669.832415	0.344002
21	-1670.371105	0.276474
22	-1670.909795	0.217704
23	-1671.448485	0.167721
24	-1671.987175	0.126252
25	-1672.525865	0.093869
26	-1673.064555	0.082100
27	-1673.603245	0.081802
28	-1674.141935	0.081504
29	-1674.680625	0.081206
30	-1675.219315	0.080909
31	-1675.758005	0.080611
32	-1676.296695	0.080313
33	-1676.835385	0.080015
34	-1677.374075	0.079104
35	-1677.912765	0.071357
36	-1678.451455	0.053291
37	-1678.990145	0.023293
38	-1679.528835	-0.018585
bisection interval found by 1-dim search: [-1679.528835,-1678.990145]
No.173	 toolpath -1638.430942	[r = -1679.302102] is calculated within 7.226102s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1652.363047	1.829852
1	-1652.901828	1.767866
2	-1653.440609	1.712109
3	-1653.979390	1.659680
4	-1654.518171	1.607629
5	-1655.056952	1.553646
6	-1655.595733	1.495634
7	-1656.134514	1.432237
8	-1656.673295	1.360763
9	-1657.212077	1.280874
10	-1657.750858	1.194360
11	-1658.289639	1.102633
12	-1658.828420	1.007626
13	-1659.367201	0.910351
14	-1659.905982	0.811741
15	-1660.444763	0.715228
16	-1660.983544	0.620190
17	-1661.522325	0.529408
18	-1662.061106	0.444272
19	-1662.599888	0.366956
20	-1663.138669	0.297708
21	-1663.677450	0.237250
22	-1664.216231	0.185616
23	-1664.755012	0.142803
24	-1665.293793	0.108992
25	-1665.832574	0.105139
26	-1666.371355	0.089519
27	-1666.910136	0.089220
28	-1667.448917	0.088921
29	-1667.987699	0.088622
30	-1668.526480	0.088323
31	-1669.065261	0.088024
32	-1669.604042	0.087725
