//X Y Z Nx Ny Nz
0.55030274 0.47947678 4.94397211 0.095161 0.085989 0.991741
0.16506089 0.29366440 4.98521948 0.035137 0.058561 0.997665
2.95139837 2.77862644 2.92344713 0.577185 0.560259 0.594111
2.87431026 2.69914579 3.07013655 0.569905 0.546230 0.613874
0.62853587 0.62533402 4.91870308 0.136835 0.144232 0.980037
3.01596236 2.90149140 2.73201156 0.617045 0.573091 0.539280
3.12077475 2.89616108 2.61703205 0.622145 0.578308 0.527727
3.00571990 3.03180408 2.60062051 0.594911 0.615135 0.517387
1.79171431 2.34861827 4.03136063 0.376423 0.462921 0.802502
2.11804724 2.42218161 3.82358646 0.429082 0.474764 0.768432
2.32455730 2.49100995 3.65578651 0.470142 0.506690 0.722656
2.69296670 2.77812099 3.16300297 0.528449 0.565592 0.633125
2.65952659 2.74649096 3.21870112 0.519544 0.549808 0.654053
0.36929998 0.88361824 4.90653372 0.089880 0.154593 0.983881
0.00078927 0.68655372 4.95251513 0.032433 0.121904 0.992012
0.13287804 0.60112554 4.95871019 0.034618 0.115022 0.992760
0.39223570 0.60979235 4.94392443 0.079910 0.114653 0.990186
0.51629657 0.83313257 4.90115356 0.089880 0.154593 0.983881
0.48468688 0.63745719 4.93285990 0.094322 0.144467 0.985004
2.83656526 3.01069140 2.80451465 0.577185 0.594111 0.560259
2.75316644 3.01284838 2.88693547 0.570558 0.580716 0.580716
1.72131526 2.57745528 3.92133355 0.370947 0.510255 0.775911
2.02673888 2.59159923 3.76278830 0.417854 0.499786 0.758691
2.11406183 2.56196785 3.73350668 0.427003 0.519328 0.740248
2.29436684 2.84615231 3.40864229 0.480515 0.564228 0.671381
2.27223182 2.81442881 3.44925284 0.469564 0.546432 0.693485
2.72684717 2.88342237 3.04013300 0.529052 0.600043 0.600043
2.57920647 2.91296291 3.13598061 0.520782 0.584826 0.621904
2.84639192 3.14111757 2.64695621 0.576057 0.623358 0.528756
2.23398185 2.71667671 3.55173326 0.429093 0.561632 0.707424
2.08894539 2.71871710 3.63512325 0.416776 0.541973 0.729769
2.40539694 2.97853827 3.21153307 0.478154 0.602306 0.639216
2.33425069 2.90716290 3.32733750 0.470553 0.587773 0.658105
2.73570395 3.07205892 2.84020257 0.528449 0.633125 0.565592
2.52024984 3.19506073 2.90269732 0.520782 0.621904 0.584826
1.96722364 2.64232850 3.76074147 0.374261 0.554038 0.743620
1.98224831 2.89798927 3.55788493 0.416503 0.585759 0.695278
2.03481841 3.01592803 3.42737818 0.428099 0.601337 0.674630
2.29933977 3.21060228 3.06396198 0.478154 0.639216 0.602306
2.34410071 3.10352039 3.13745522 0.467540 0.625063 0.625063
2.61566782 3.23546052 2.76809907 0.519544 0.654053 0.549808
2.66887212 3.32579947 2.60531759 0.528831 0.666495 0.525473
2.48183703 3.52324176 2.53106236 0.478821 0.705719 0.522199
1.58509195 2.95929575 3.70414639 0.321785 0.599910 0.732505
1.74806952 2.84494448 3.71886396 0.364572 0.577103 0.730780
1.80930090 2.99773836 3.56563044 0.375612 0.595403 0.710219
2.03682876 3.11966157 3.33033609 0.417618 0.623931 0.660535
2.33867359 3.38733387 2.83388734 0.480515 0.671381 0.564228
2.40582299 3.25751519 2.92836642 0.470553 0.658105 0.587773
1.80653441 3.15619040 3.42779851 0.362541 0.618453 0.697195
1.92986536 3.08456445 3.42715287 0.373904 0.637449 0.673687
2.11632204 3.36905098 3.02342153 0.428099 0.674630 0.601337
2.12420630 3.28750825 3.10662055 0.417618 0.660535 0.623931
2.33999181 3.50840783 2.68151569 0.469564 0.693485 0.546432
2.23192096 3.60143423 2.65344143 0.437580 0.738107 0.513538
1.39753711 3.21114969 3.56785679 0.272126 0.644510 0.714531
1.78064990 3.34876275 3.25415349 0.363104 0.658846 0.658846
2.17369103 3.56460714 2.74641967 0.429093 0.707424 0.561632
1.37597144 3.37595057 3.42024946 0.265379 0.675367 0.688080
1.53492773 3.39414191 3.33155036 0.319598 0.670021 0.670021
1.40568030 3.22222710 3.55434847 0.290754 0.657007 0.695560
1.56818628 3.21149635 3.49281883 0.308006 0.653101 0.691803
1.92239952 3.50286484 3.00137472 0.375612 0.710219 0.595403
1.87215734 3.48803139 3.05001760 0.362541 0.697195 0.618453
2.14065838 3.63838720 2.67458940 0.416776 0.729769 0.541973
2.14835286 3.66033554 2.63839889 0.427310 0.737480 0.523000
1.54956460 3.48837662 3.22499728 0.308006 0.691803 0.653101
1.66004348 3.53272009 3.12034512 0.322020 0.707150 0.629477
1.79936063 3.72624612 2.80235887 0.374261 0.743620 0.554038
1.22902060 3.52655768 3.32128358 0.265294 0.700566 0.662440
1.26858521 3.47098589 3.36419940 0.261831 0.693456 0.671240
1.50956655 3.72368097 2.97218609 0.320573 0.742634 0.587986
1.68056381 3.60786223 3.02471757 0.307692 0.729762 0.610551
1.06334805 3.60884571 3.28944969 0.213278 0.730127 0.649175
1.33070660 3.59962106 3.20077991 0.251471 0.722780 0.643701
1.35976136 3.66957498 3.10724044 0.265048 0.738007 0.620561
1.69368649 3.85435152 2.69315958 0.321632 0.776077 0.542454
1.39076459 3.87441993 2.83351898 0.266260 0.773572 0.575059
1.27319539 3.79902577 2.98571396 0.253184 0.759551 0.599149
1.00790119 3.72451735 3.17522264 0.195830 0.750940 0.630666
1.15062523 3.78849578 3.05034971 0.208388 0.767177 0.606641
1.18149686 4.12411642 2.56409407 0.238615 0.826687 0.509560
1.34535086 3.94671893 2.75480795 0.251749 0.792773 0.555098
1.26992166 4.08767796 2.58040428 0.264351 0.805566 0.530266
0.69683212 3.79499960 3.17589450 0.149183 0.760982 0.631389
0.89238995 4.00646496 2.85262108 0.194583 0.785994 0.586814
0.63161582 3.85094762 3.12176299 0.138789 0.777516 0.613357
0.86718714 3.88849211 3.01941180 0.151492 0.793458 0.589469
1.11360407 4.06736469 2.68394756 0.195511 0.819935 0.538035
0.86661142 4.23735857 2.50636005 0.190399 0.847052 0.496237
0.56019592 3.90297246 3.07054090 0.094875 0.780894 0.617417
0.08739586 3.91379213 3.10753560 0.029430 0.783394 0.620829
0.15700203 3.93677998 3.07452297 0.029373 0.793061 0.608433
0.61704123 4.00500917 2.92600751 0.137941 0.811331 0.568080
0.78400648 4.16897678 2.64194894 0.152851 0.826585 0.541658
0.61147583 4.16007423 2.70321631 0.139689 0.839602 0.524935
0.69720060 4.24879217 2.53694654 0.133129 0.844128 0.519351
0.12217562 3.97846317 3.02154160 0.035021 0.802692 0.595365
0.56327337 4.00397396 2.93920040 0.094092 0.814985 0.571792
0.10567880 4.14077616 2.79606771 0.029097 0.827194 0.561162
0.16990776 4.27347994 2.58560133 0.028759 0.855928 0.516295
0.44235247 4.15265751 2.74385667 0.081316 0.831701 0.549237
-2.38012457 -3.55394006 2.50000000 0.000978 0.000978 0.999999
-2.69844437 -2.90255690 2.50000000 0.000978 0.000978 0.999999
-2.05670857 -3.41453481 2.50000000 0.000978 0.000978 0.999999
-3.80972528 -2.05368471 2.50000000 0.000978 0.000978 0.999999
-2.52238846 -3.31863403 2.50000000 0.000978 0.000978 0.999999
-2.72407675 -3.17900276 2.50000000 0.000978 0.000978 0.999999
-2.97491884 -2.97397923 2.50000000 0.000978 0.000978 0.999999
-3.25909328 -2.81312442 2.50000000 0.000978 0.000978 0.999999
-2.73371935 -3.20805144 2.50000000 0.000978 0.000978 0.999999
-1.37897158 -4.05220318 2.50000000 0.000978 0.000978 0.999999
-2.56926227 -3.34954047 2.50000000 0.000978 0.000978 0.999999
-2.36490870 -3.47611237 2.50000000 0.000978 0.000978 0.999999
-1.54691327 -3.97849679 2.50000000 0.000978 0.000978 0.999999
-2.40584731 -3.23235416 2.50000000 0.000978 0.000978 0.999999
-2.76039839 -2.96595049 2.50000000 0.000978 0.000978 0.999999
-3.06087160 -2.67056179 2.50000000 0.000978 0.000978 0.999999
-3.40592670 -2.65881634 2.50000000 0.000978 0.000978 0.999999
-2.04001451 -3.49950290 2.50000000 0.000978 0.000978 0.999999
-2.17732644 -3.38276529 2.50000000 0.000978 0.000978 0.999999
-3.44582987 -2.40480566 2.50000000 0.000978 0.000978 0.999999
-1.68005180 -3.79521418 2.50000000 0.000978 0.000978 0.999999
-0.96781117 -4.04970598 2.50000000 0.000978 0.000978 0.999999
-1.55481231 -3.72218108 2.50000000 0.000978 0.000978 0.999999
-1.27398992 -3.82621861 2.50000000 0.000978 0.000978 0.999999
-3.28126144 -2.40730524 2.50000000 0.000978 0.000978 0.999999
-1.62131286 -3.67223167 2.50000000 0.000978 0.000978 0.999999
-1.38511813 -3.71759892 2.50000000 0.000978 0.000978 0.999999
-1.28037977 -3.88782644 2.50000000 0.000978 0.000978 0.999999
-1.30654371 -3.94285440 2.50000000 0.000978 0.000978 0.999999
-3.22800446 -2.45064402 2.50000000 0.000978 0.000978 0.999999
-1.22462535 -4.03563833 2.50000000 0.000978 0.000978 0.999999
-3.26964569 -2.32981777 2.50000000 0.000978 0.000978 0.999999
-2.87527943 -2.64116907 2.50000000 0.000978 0.000978 0.999999
-4.31429863 -0.19346222 2.50000000 0.000978 0.000978 0.999999
-3.81335235 1.96940398 2.50000000 0.000978 0.000978 0.999999
-3.50248837 2.46460724 2.50000000 0.000978 0.000978 0.999999
-4.15673113 1.15044415 2.50000000 0.000978 0.000978 0.999999
-3.81340122 1.75124145 2.50000000 0.000978 0.000978 0.999999
-3.94834828 1.51566887 2.50000000 0.000978 0.000978 0.999999
-3.81155419 1.87934136 2.50000000 0.000978 0.000978 0.999999
-3.60513926 2.05713797 2.50000000 0.000978 0.000978 0.999999
-4.04499769 0.97800481 2.50000000 0.000978 0.000978 0.999999
-3.65959644 1.95274258 2.50000000 0.000978 0.000978 0.999999
2.58887911 -3.42113733 2.50000000 0.000978 0.000978 0.999999
0.13741899 -4.26408720 2.50000000 0.000978 0.000978 0.999999
0.66867256 -4.11035442 2.50000000 0.000978 0.000978 0.999999
-0.12360547 -4.15404415 2.50000000 0.000978 0.000978 0.999999
2.09375811 -3.36337614 2.50000000 0.000978 0.000978 0.999999
2.12737417 -3.31500149 2.50000000 0.000978 0.000978 0.999999
2.14056730 -3.37073898 2.50000000 0.000978 0.000978 0.999999
0.77222955 -3.80835104 2.50000000 0.000978 0.000978 0.999999
0.63757145 -3.98381901 2.50000000 0.000978 0.000978 0.999999
1.49445212 -3.68862104 2.50000000 0.000978 0.000978 0.999999
1.18051088 -3.74566150 2.50000000 0.000978 0.000978 0.999999
-0.13374519 -4.23509741 2.50000000 0.000978 0.000978 0.999999
-0.01298165 -4.28519487 2.50000000 0.000978 0.000978 0.999999
1.56995428 -3.66428113 2.50000000 0.000978 0.000978 0.999999
0.80647182 -3.99811792 2.50000000 0.000978 0.000978 0.999999
2.45190191 -3.25654840 2.50000000 0.000978 0.000978 0.999999
0.84727812 -4.13008404 2.50000000 0.000978 0.000978 0.999999
2.30613661 -3.35353875 2.50000000 0.000978 0.000978 0.999999
0.79001546 -4.24019098 2.50000000 0.000978 0.000978 0.999999
2.26076484 -3.37084746 2.50000000 0.000978 0.000978 0.999999
1.53703260 -3.80940962 2.50000000 0.000978 0.000978 0.999999
2.07834935 -3.52770519 2.50000000 0.000978 0.000978 0.999999
2.06847525 -3.63746357 2.50000000 0.000978 0.000978 0.999999
2.14643812 -3.49328995 2.50000000 0.000978 0.000978 0.999999
2.49225020 -3.39873242 2.50000000 0.000978 0.000978 0.999999
1.56562841 -3.84417844 2.50000000 0.000978 0.000978 0.999999
2.00985050 -3.77381849 2.50000000 0.000978 0.000978 0.999999
2.18689489 -3.53323269 2.50000000 0.000978 0.000978 0.999999
1.71947825 -3.81396937 2.50000000 0.000978 0.000978 0.999999
0.12089001 -4.04433680 2.50000000 0.000978 0.000978 0.999999
3.05408025 -2.91738701 2.50000000 0.000978 0.000978 0.999999
0.62776470 -3.83762932 2.50000000 0.000978 0.000978 0.999999
2.01947570 -3.27965093 2.50000000 0.000978 0.000978 0.999999
1.79537272 -3.35628343 2.50000000 0.000978 0.000978 0.999999
3.22085357 -2.77877808 2.50000000 0.000978 0.000978 0.999999
3.27881503 -2.66030288 2.50000000 0.000978 0.000978 0.999999
1.87623787 -3.28322291 2.50000000 0.000978 0.000978 0.999999
1.55395555 -3.39460063 2.50000000 0.000978 0.000978 0.999999
1.31844926 -3.42548823 2.50000000 0.000978 0.000978 0.999999
2.94977641 -2.72795105 2.50000000 0.000978 0.000978 0.999999
2.75390720 -2.86908484 2.50000000 0.000978 0.000978 0.999999
2.42614174 -2.92672324 2.50000000 0.000978 0.000978 0.999999
1.68811822 -3.25403666 2.50000000 0.000978 0.000978 0.999999
2.24223423 -3.00980687 2.50000000 0.000978 0.000978 0.999999
3.36151075 -2.48109055 2.50000000 0.000978 0.000978 0.999999
-2.38903880 3.60110641 2.50000000 0.000978 0.000978 0.999999
2.45840096 -2.83225417 2.50000000 0.000978 0.000978 0.999999
3.24492049 -2.50813341 2.50000000 0.000978 0.000978 0.999999
3.70034885 -2.22570229 2.50000000 0.000978 0.000978 0.999999
3.57227945 -2.29710484 2.50000000 0.000978 0.000978 0.999999
-2.51917171 3.45266056 2.50000000 0.000978 0.000978 0.999999
-2.02704835 3.72194099 2.50000000 0.000978 0.000978 0.999999
-1.86624658 3.84979272 2.50000000 0.000978 0.000978 0.999999
-2.99646235 1.71073556 2.50000000 0.000978 0.000978 0.999999
-3.09655619 1.62261498 2.50000000 0.000978 0.000978 0.999999
-3.53515220 1.11699593 2.50000000 0.000978 0.000978 0.999999
-2.50806284 2.52591777 2.50000000 0.000978 0.000978 0.999999
-3.71208620 0.36264467 2.50000000 0.000978 0.000978 0.999999
-3.84525156 -0.20365071 2.50000000 0.000978 0.000978 0.999999
-3.11899757 1.42448843 2.50000000 0.000978 0.000978 0.999999
-3.69806004 0.18605471 2.50000000 0.000978 0.000978 0.999999
-3.48055649 1.03506303 2.50000000 0.000978 0.000978 0.999999
-4.21192265 -0.71387815 2.50000000 0.000978 0.000978 0.999999
-3.53847814 1.30469263 2.50000000 0.000978 0.000978 0.999999
-4.03347921 0.24723053 2.50000000 0.000978 0.000978 0.999999
-3.81495214 0.04272962 2.50000000 0.000978 0.000978 0.999999
-2.88931203 2.12351131 2.50000000 0.000978 0.000978 0.999999
-2.44627213 2.50041533 2.50000000 0.000978 0.000978 0.999999
-3.38573599 1.23239481 2.50000000 0.000978 0.000978 0.999999
-3.10508823 1.26533151 2.50000000 0.000978 0.000978 0.999999
-2.76990032 2.36242127 2.50000000 0.000978 0.000978 0.999999
-2.33352995 2.66940212 2.50000000 0.000978 0.000978 0.999999
-4.05171299 0.41879904 2.50000000 0.000978 0.000978 0.999999
-4.27740002 0.11575091 2.50000000 0.000978 0.000978 0.999999
-3.10861206 1.39674592 2.50000000 0.000978 0.000978 0.999999
-3.26389360 1.43884277 2.50000000 0.000978 0.000978 0.999999
-4.09809017 0.54197359 2.50000000 0.000978 0.000978 0.999999
-4.18403435 -0.24064517 2.50000000 0.000978 0.000978 0.999999
-4.12837219 0.29106212 2.50000000 0.000978 0.000978 0.999999
-3.74496388 0.65731955 2.50000000 0.000978 0.000978 0.999999
-3.05505514 1.44647861 2.50000000 0.000978 0.000978 0.999999
-2.26466823 2.91068983 2.50000000 0.000978 0.000978 0.999999
-3.58970189 1.06371689 2.50000000 0.000978 0.000978 0.999999
-3.74145937 0.14634299 2.50000000 0.000978 0.000978 0.999999
-2.31089187 2.72950888 2.50000000 0.000978 0.000978 0.999999
-2.25766730 2.83199501 2.50000000 0.000978 0.000978 0.999999
-2.23215151 2.84356737 2.50000000 0.000978 0.000978 0.999999
-4.07691193 0.20168412 2.50000000 0.000978 0.000978 0.999999
-3.96373940 0.45238769 2.50000000 0.000978 0.000978 0.999999
-3.08617496 1.60383141 2.50000000 0.000978 0.000978 0.999999
-3.32486963 1.25137126 2.50000000 0.000978 0.000978 0.999999
-4.22452641 -0.05046463 2.50000000 0.000978 0.000978 0.999999
-4.07175541 -0.17581344 2.50000000 0.000978 0.000978 0.999999
-3.06961775 2.73558092 2.50000000 0.000978 0.000978 0.999999
-4.05624485 0.69782281 2.50000000 0.000978 0.000978 0.999999
-3.22262025 1.85145354 2.50000000 0.000978 0.000978 0.999999
-3.47532892 2.00419497 2.50000000 0.000978 0.000978 0.999999
-3.13900876 2.69139743 2.50000000 0.000978 0.000978 0.999999
-2.26041985 3.18780184 2.50000000 0.000978 0.000978 0.999999
-3.53902578 1.98887086 2.50000000 0.000978 0.000978 0.999999
-3.63601661 1.68844783 2.50000000 0.000978 0.000978 0.999999
-3.49455547 2.02535319 2.50000000 0.000978 0.000978 0.999999
-3.22360444 2.49847651 2.50000000 0.000978 0.000978 0.999999
-3.06103921 2.59820199 2.50000000 0.000978 0.000978 0.999999
-1.95818257 3.57328868 2.50000000 0.000978 0.000978 0.999999
-3.99001837 0.75565457 2.50000000 0.000978 0.000978 0.999999
-2.14886475 3.50483537 2.50000000 0.000978 0.000978 0.999999
-3.42112637 2.42452812 2.50000000 0.000978 0.000978 0.999999
-2.42273235 3.18801570 2.50000000 0.000978 0.000978 0.999999
-3.72659540 1.27658653 2.50000000 0.000978 0.000978 0.999999
-3.14997888 2.88720274 2.50000000 0.000978 0.000978 0.999999
-2.41380286 3.19941282 2.50000000 0.000978 0.000978 0.999999
-3.40521288 1.99414730 2.50000000 0.000978 0.000978 0.999999
-2.35309887 3.12380648 2.50000000 0.000978 0.000978 0.999999
-2.45599699 3.00462914 2.50000000 0.000978 0.000978 0.999999
-2.91415119 2.81184816 2.50000000 0.000978 0.000978 0.999999
-3.47055888 1.44932914 2.50000000 0.000978 0.000978 0.999999
-2.77455854 2.94346380 2.50000000 0.000978 0.000978 0.999999
-3.72341204 1.38029432 2.50000000 0.000978 0.000978 0.999999
-2.26990080 3.37760425 2.50000000 0.000978 0.000978 0.999999
-3.16253138 2.04632330 2.50000000 0.000978 0.000978 0.999999
-3.34348726 2.38322663 2.50000000 0.000978 0.000978 0.999999
-3.36349297 1.86552143 2.50000000 0.000978 0.000978 0.999999
-4.01976204 0.86806846 2.50000000 0.000978 0.000978 0.999999
-3.05930758 2.33501959 2.50000000 0.000978 0.000978 0.999999
-2.77784038 2.70251012 2.50000000 0.000978 0.000978 0.999999
-4.10296011 -0.94954807 2.50000000 0.000978 0.000978 0.999999
1.30289483 -1.32141864 2.50000000 0.000978 0.000978 0.999999
1.96179187 -1.17243612 2.50000000 0.000978 0.000978 0.999999
-3.78355837 -1.05965781 2.50000000 0.000978 0.000978 0.999999
-1.90546393 -1.15768528 2.50000000 0.000978 0.000978 0.999999
-3.42102122 -1.25117683 2.50000000 0.000978 0.000978 0.999999
-3.80113244 -1.75300217 2.50000000 0.000978 0.000978 0.999999
-2.71695089 -1.48038554 2.50000000 0.000978 0.000978 0.999999
-1.44937515 -1.40650606 2.50000000 0.000978 0.000978 0.999999
-3.05090094 -1.13276589 2.50000000 0.000978 0.000978 0.999999
-1.97322917 -1.33051896 2.50000000 0.000978 0.000978 0.999999
-1.84217930 -1.38569510 2.50000000 0.000978 0.000978 0.999999
-0.09368491 -1.49956322 2.50000000 0.000978 0.000978 0.999999
-2.74694395 -1.03934860 2.50000000 0.000978 0.000978 0.999999
0.93707192 -1.19015968 2.50000000 0.000978 0.000978 0.999999
-3.37608647 -1.65296292 2.50000000 0.000978 0.000978 0.999999
-1.69235706 -1.28369105 2.50000000 0.000978 0.000978 0.999999
3.99621487 -1.20428407 2.50000000 0.000978 0.000978 0.999999
2.45838761 -1.16586220 2.50000000 0.000978 0.000978 0.999999
-3.89868069 -0.97369629 2.50000000 0.000978 0.000978 0.999999
-1.39109015 -1.11884046 2.50000000 0.000978 0.000978 0.999999
-1.98830295 -1.22990549 2.50000000 0.000978 0.000978 0.999999
-3.20458007 -1.50623024 2.50000000 0.000978 0.000978 0.999999
-2.91149545 -1.13947558 2.50000000 0.000978 0.000978 0.999999
1.52392793 -1.35679150 2.50000000 0.000978 0.000978 0.999999
-4.02407455 -1.22619712 2.50000000 0.000978 0.000978 0.999999
-3.43382311 -1.35045838 2.50000000 0.000978 0.000978 0.999999
-3.62539673 -0.97085428 2.50000000 0.000978 0.000978 0.999999
-1.78974700 -1.42590427 2.50000000 0.000978 0.000978 0.999999
-2.73843837 -1.28971195 2.50000000 0.000978 0.000978 0.999999
-2.15716338 -1.20333636 2.50000000 0.000978 0.000978 0.999999
-1.10535836 -1.13852191 2.50000000 0.000978 0.000978 0.999999
-2.83874226 -1.75613165 2.50000000 0.000978 0.000978 0.999999
-0.41506481 -1.26572978 2.50000000 0.000978 0.000978 0.999999
-0.46106076 -1.26241529 2.50000000 0.000978 0.000978 0.999999
-3.80071735 -1.36325431 2.50000000 0.000978 0.000978 0.999999
2.76937079 -1.26256573 2.50000000 0.000978 0.000978 0.999999
-3.38287520 -1.52375340 2.50000000 0.000978 0.000978 0.999999
-0.15576172 -1.42371726 2.50000000 0.000978 0.000978 0.999999
-1.97831106 -1.24836898 2.50000000 0.000978 0.000978 0.999999
-3.94018364 -1.59174502 2.50000000 0.000978 0.000978 0.999999
-2.43059254 -1.27228737 2.50000000 0.000978 0.000978 0.999999
-3.46618915 -1.56738067 2.50000000 0.000978 0.000978 0.999999
-1.50840139 -1.26760185 2.50000000 0.000978 0.000978 0.999999
-1.00938201 -1.55149770 2.50000000 0.000978 0.000978 0.999999
-3.34777474 -1.77371168 2.50000000 0.000978 0.000978 0.999999
3.11694860 -1.25440776 2.50000000 0.000978 0.000978 0.999999
-2.56451750 -1.43570387 2.50000000 0.000978 0.000978 0.999999
-2.83390546 -1.38915253 2.50000000 0.000978 0.000978 0.999999
-2.52553296 -1.23295772 2.50000000 0.000978 0.000978 0.999999
-2.34619093 -1.68898308 2.50000000 0.000978 0.000978 0.999999
0.57488596 -1.16503251 2.50000000 0.000978 0.000978 0.999999
-2.79923558 -1.04352975 2.50000000 0.000978 0.000978 0.999999
-2.48183823 -1.39967299 2.50000000 0.000978 0.000978 0.999999
-3.00336814 -1.69602919 2.50000000 0.000978 0.000978 0.999999
-1.83116961 -1.26923680 2.50000000 0.000978 0.000978 0.999999
-1.30020356 -1.15689039 2.50000000 0.000978 0.000978 0.999999
-1.91886711 -1.31147981 2.50000000 0.000978 0.000978 0.999999
-2.17240906 -1.46770787 2.50000000 0.000978 0.000978 0.999999
0.64359146 -1.10260081 2.50000000 0.000978 0.000978 0.999999
-3.07513809 -1.57333422 2.50000000 0.000978 0.000978 0.999999
-2.46624947 -1.21370387 2.50000000 0.000978 0.000978 0.999999
-3.15912175 -1.34715962 2.50000000 0.000978 0.000978 0.999999
-2.13271666 -1.58760130 2.50000000 0.000978 0.000978 0.999999
-1.22472095 -1.50418401 2.50000000 0.000978 0.000978 0.999999
1.03805697 -1.19594049 2.50000000 0.000978 0.000978 0.999999
-2.42391133 -1.14358544 2.50000000 0.000978 0.000978 0.999999
-1.16999149 -1.53722227 2.50000000 0.000978 0.000978 0.999999
0.13679695 -1.51033020 2.50000000 0.000978 0.000978 0.999999
-0.69903111 -1.54790735 2.50000000 0.000978 0.000978 0.999999
-3.03618312 -1.02006650 2.50000000 0.000978 0.000978 0.999999
-1.12628877 -1.08183706 2.50000000 0.000978 0.000978 0.999999
-3.10735273 -1.43574607 2.50000000 0.000978 0.000978 0.999999
-3.11704111 -1.12151742 2.50000000 0.000978 0.000978 0.999999
-3.62859583 -1.00907314 2.50000000 0.000978 0.000978 0.999999
-2.81861806 -1.53385401 2.50000000 0.000978 0.000978 0.999999
-3.04227996 -0.98509109 2.50000000 0.000978 0.000978 0.999999
-3.38033390 -1.06858206 2.50000000 0.000978 0.000978 0.999999
-3.68190813 -1.14887261 2.50000000 0.000978 0.000978 0.999999
2.24021649 -1.17643607 2.50000000 0.000978 0.000978 0.999999
-3.25725269 -1.48671317 2.50000000 0.000978 0.000978 0.999999
3.35539699 -1.59690762 2.50000000 0.000978 0.000978 0.999999
-0.50279522 -2.77022314 2.50000000 0.000978 0.000978 0.999999
1.14386296 -2.71252656 2.50000000 0.000978 0.000978 0.999999
-2.45808887 -2.65489292 2.50000000 0.000978 0.000978 0.999999
2.14131451 -2.28168678 2.50000000 0.000978 0.000978 0.999999
-1.48818374 -2.00242138 2.50000000 0.000978 0.000978 0.999999
-2.18358111 -2.77601719 2.50000000 0.000978 0.000978 0.999999
2.79739666 -1.50546873 2.50000000 0.000978 0.000978 0.999999
-0.40641057 -2.35232806 2.50000000 0.000978 0.000978 0.999999
1.56717932 -2.26063108 2.50000000 0.000978 0.000978 0.999999
-1.28326547 -2.64411831 2.50000000 0.000978 0.000978 0.999999
-0.95232129 -3.91206288 2.50000000 0.000978 0.000978 0.999999
0.59051895 -2.95938349 2.50000000 0.000978 0.000978 0.999999
1.81040299 -1.48342216 2.50000000 0.000978 0.000978 0.999999
0.66702199 -2.82764053 2.50000000 0.000978 0.000978 0.999999
-0.01284504 -3.87198305 2.50000000 0.000978 0.000978 0.999999
0.18571067 -2.15428877 2.50000000 0.000978 0.000978 0.999999
-0.24230909 -2.71379137 2.50000000 0.000978 0.000978 0.999999
0.40343750 -2.16572046 2.50000000 0.000978 0.000978 0.999999
-2.49208355 -2.16856670 2.50000000 0.000978 0.000978 0.999999
-3.25725937 -2.20657778 2.50000000 0.000978 0.000978 0.999999
0.57230425 -2.36115551 2.50000000 0.000978 0.000978 0.999999
-0.55712485 -3.65619326 2.50000000 0.000978 0.000978 0.999999
0.92834926 -2.09754086 2.50000000 0.000978 0.000978 0.999999
-1.83633685 -1.76344728 2.50000000 0.000978 0.000978 0.999999
-1.85496175 -2.33638763 2.50000000 0.000978 0.000978 0.999999
-0.36142516 -2.96461749 2.50000000 0.000978 0.000978 0.999999
-1.46222019 -3.60510492 2.50000000 0.000978 0.000978 0.999999
-0.06522512 -3.96427774 2.50000000 0.000978 0.000978 0.999999
2.12811732 -1.59332979 2.50000000 0.000978 0.000978 0.999999
-2.04130316 -2.72550631 2.50000000 0.000978 0.000978 0.999999
-1.02603269 -3.69682217 2.50000000 0.000978 0.000978 0.999999
1.70654833 -2.34273982 2.50000000 0.000978 0.000978 0.999999
-1.07606316 -2.22718167 2.50000000 0.000978 0.000978 0.999999
-3.68050790 -1.96187770 2.50000000 0.000978 0.000978 0.999999
1.03772998 -3.18245888 2.50000000 0.000978 0.000978 0.999999
0.27303436 -1.58107972 2.50000000 0.000978 0.000978 0.999999
-1.66481185 -2.32047129 2.50000000 0.000978 0.000978 0.999999
-1.41807771 -1.96531868 2.50000000 0.000978 0.000978 0.999999
-1.85816407 -2.25745440 2.50000000 0.000978 0.000978 0.999999
-0.09523463 -3.37299967 2.50000000 0.000978 0.000978 0.999999
-2.83840179 -2.14695048 2.50000000 0.000978 0.000978 0.999999
1.90164113 -2.37446642 2.50000000 0.000978 0.000978 0.999999
2.65657973 -2.09639478 2.50000000 0.000978 0.000978 0.999999
-3.39079618 -1.97783220 2.50000000 0.000978 0.000978 0.999999
1.05542850 -2.01911473 2.50000000 0.000978 0.000978 0.999999
1.77792621 -2.74157214 2.50000000 0.000978 0.000978 0.999999
3.66034722 -1.46463728 2.50000000 0.000978 0.000978 0.999999
-0.98300123 -3.38389921 2.50000000 0.000978 0.000978 0.999999
2.83693266 -1.99126804 2.50000000 0.000978 0.000978 0.999999
3.16192341 -1.43941867 2.50000000 0.000978 0.000978 0.999999
-1.80938160 -2.50987816 2.50000000 0.000978 0.000978 0.999999
-1.16280568 -2.77435112 2.50000000 0.000978 0.000978 0.999999
-1.50412536 -2.64251280 2.50000000 0.000978 0.000978 0.999999
3.57062554 -1.57011843 2.50000000 0.000978 0.000978 0.999999
-2.07780766 -2.74520826 2.50000000 0.000978 0.000978 0.999999
0.91028357 -1.68751335 2.50000000 0.000978 0.000978 0.999999
-1.14497471 -2.50510812 2.50000000 0.000978 0.000978 0.999999
