The time spent in the parallel computing activating process is 0.000240s.
-----
No.1	 toolpath -517.894901	[r = -600.000000] is calculated within 0.028037s.
24	-287.772789	0.273891
25	-288.189835	0.272500
26	-288.606882	0.271110
27	-289.023928	0.269720
28	-289.440975	0.268243
29	-289.858022	0.268478
30	-290.275068	0.264531
31	-290.692115	0.255177
32	-291.109162	0.239417
33	-291.526208	0.216332
34	-291.943255	0.186289
35	-292.360301	0.150120
36	-292.777348	0.109957
37	-293.194395	0.066377
38	-293.611441	0.021528
39	-294.028488	-0.023811
bisection interval found by 1-dim search: [-294.028488,-293.611441]
No.51	 toolpath -252.936875	[r = -293.807746] is calculated within 5.841000s.
-----
initial linear search begins: 
No.	x	f(x)
0	-272.940654	0.355880
1	-273.357996	0.331760
2	-273.775338	0.312690
3	-274.192680	0.309778
4	-274.610021	0.307309
5	-275.027363	0.304841
6	-275.444705	0.302374
7	-275.862047	0.299908
8	-276.279389	0.297443
9	-276.696731	0.294979
10	-277.114073	0.295021
11	-277.531414	0.292619
12	-277.948756	0.289829
13	-278.366098	0.283474
14	-278.783440	0.387783
15	-279.200782	0.357299
16	-279.618124	0.332449
17	-280.035465	0.335266
18	-280.452807	0.315159
19	-280.870149	0.313343
20	-281.287491	0.311926
21	-281.704833	0.310509
22	-282.122175	0.309094
23	-282.539517	0.307679
24	-282.956858	0.306265
25	-283.374200	0.304853
26	-283.791542	0.303441
27	-284.208884	0.302030
28	-284.626226	0.299997
29	-285.043568	0.293853
30	-285.460909	0.282162
31	-285.878251	0.264129
32	-286.295593	0.238540
33	-286.712935	0.205784
34	-287.130277	0.167724
35	-287.547619	0.125066
36	-287.964961	0.079997
37	-288.382302	0.033387
38	-288.799644	-0.013570
bisection interval found by 1-dim search: [-288.799644,-288.382302]
No.52	 toolpath -248.276047	[r = -288.678191] is calculated within 5.716931s.
-----
initial linear search begins: 
No.	x	f(x)
0	-267.795626	0.433004
1	-268.213278	0.407116
2	-268.630929	0.386641
3	-269.048580	0.371246
4	-269.466232	0.368492
5	-269.883883	0.365995
6	-270.301534	0.363498
7	-270.719185	0.361003
8	-271.136837	0.358510
9	-271.554488	0.356017
10	-271.972139	0.353525
11	-272.389791	0.349714
12	-272.807442	0.341922
13	-273.225093	0.328922
14	-273.642745	0.309895
15	-274.060396	0.283817
16	-274.478047	0.250277
17	-274.895698	0.210477
18	-275.313350	0.165890
19	-275.731001	0.118393
20	-276.148652	0.068365
21	-276.566304	0.017501
22	-276.983955	0.015407
23	-277.401606	-0.034479
bisection interval found by 1-dim search: [-277.401606,-276.983955]
No.53	 toolpath -243.243582	[r = -277.113655] is calculated within 4.677781s.
-----
initial linear search begins: 
No.	x	f(x)
0	-256.197248	0.581133
1	-256.615576	0.556792
2	-257.033904	0.537532
3	-257.452232	0.523245
4	-257.870560	0.513678
5	-258.288888	0.507715
6	-258.707216	0.504134
7	-259.125545	0.501462
8	-259.543873	0.498554
9	-259.962201	0.494114
10	-260.380529	0.486957
11	-260.798857	0.475744
12	-261.217185	0.459574
13	-261.635514	0.437365
14	-262.053842	0.408165
15	-262.472170	0.371108
16	-262.890498	0.328018
17	-263.308826	0.280552
18	-263.727154	0.229182
19	-264.145482	0.175666
20	-264.563811	0.121252
21	-264.982139	0.067118
22	-265.400467	0.014371
23	-265.818795	-0.035952
bisection interval found by 1-dim search: [-265.818795,-265.400467]
No.54	 toolpath -232.452583	[r = -265.518939] is calculated within 4.799737s.
-----
initial linear search begins: 
No.	x	f(x)
0	-244.570040	0.730706
1	-244.989018	0.707575
2	-245.407996	0.689531
3	-245.826974	0.676103
4	-246.245952	0.666370
5	-246.664930	0.659001
6	-247.083908	0.652776
7	-247.502886	0.646350
8	-247.921864	0.638490
9	-248.340842	0.627907
10	-248.759820	0.613480
11	-249.178798	0.593926
12	-249.597776	0.568534
13	-250.016754	0.535881
14	-250.435732	0.495989
15	-250.854710	0.449676
16	-251.273688	0.398425
17	-251.692666	0.343637
18	-252.111644	0.286638
19	-252.530622	0.228682
20	-252.949600	0.170947
21	-253.368578	0.114545
22	-253.787556	0.060515
23	-254.206534	0.009324
24	-254.625512	0.007766
25	-255.044490	-0.038358
bisection interval found by 1-dim search: [-255.044490,-254.625512]
No.55	 toolpath -221.625441	[r = -254.691795] is calculated within 4.905804s.
-----
initial linear search begins: 
No.	x	f(x)
0	-233.713853	0.868927
1	-234.133412	0.847124
2	-234.552971	0.830144
3	-234.972530	0.816924
4	-235.392089	0.806166
5	-235.811647	0.796570
6	-236.231206	0.786837
7	-236.650765	0.775670
8	-237.070324	0.761892
9	-237.489883	0.744335
10	-237.909442	0.721901
11	-238.329000	0.693278
12	-238.748559	0.657634
13	-239.168118	0.614774
14	-239.587677	0.565423
15	-240.007236	0.563813
16	-240.426795	0.508885
17	-240.846354	0.450902
18	-241.265912	0.390696
19	-241.685471	0.329520
20	-242.105030	0.268555
21	-242.524589	0.208912
22	-242.944148	0.151635
23	-243.363707	0.097153
24	-243.783265	0.047511
25	-244.202824	0.002532
26	-244.622383	-0.036428
bisection interval found by 1-dim search: [-244.622383,-244.202824]
No.56	 toolpath -211.563581	[r = -244.228227] is calculated within 4.972494s.
-----
initial linear search begins: 
No.	x	f(x)
0	-223.223402	1.001024
1	-223.643498	0.980601
2	-224.063595	0.980143
3	-224.483691	0.963756
4	-224.903788	0.949855
5	-225.323884	0.937138
6	-225.743981	0.924302
7	-226.164077	0.910044
8	-226.584174	0.893211
9	-227.004270	0.872631
10	-227.424367	0.846956
11	-227.844463	0.815580
12	-228.264560	0.776956
13	-228.684656	0.731143
14	-229.104753	0.678282
15	-229.524849	0.620861
16	-229.944946	0.559822
17	-230.365042	0.495860
18	-230.785139	0.431492
19	-231.205235	0.367289
20	-231.625332	0.303729
21	-232.045428	0.243150
22	-232.465525	0.185883
23	-232.885621	0.132305
24	-233.305718	0.083908
25	-233.725814	0.041508
26	-234.145911	0.005465
27	-234.566007	-0.025132
bisection interval found by 1-dim search: [-234.566007,-234.145911]
No.57	 toolpath -201.959037	[r = -234.217295] is calculated within 5.087362s.
-----
initial linear search begins: 
No.	x	f(x)
0	-213.187834	1.150672
1	-213.608423	1.127148
2	-214.029012	1.107353
3	-214.449602	1.090275
4	-214.870191	1.074439
5	-215.290780	1.058537
6	-215.711369	1.041263
7	-216.131958	1.021485
8	-216.552548	0.998028
9	-216.973137	0.969510
10	-217.393726	0.935037
11	-217.814315	0.894016
12	-218.234905	0.845010
13	-218.655494	0.789284
14	-219.076083	0.728969
15	-219.496672	0.664984
16	-219.917261	0.597995
17	-220.337851	0.530581
18	-220.758440	0.462607
19	-221.179029	0.396557
20	-221.599618	0.332154
21	-222.020207	0.271701
22	-222.440797	0.214876
23	-222.861386	0.163205
24	-223.281975	0.117507
25	-223.702564	0.078177
26	-224.123153	0.077415
27	-224.543743	0.043765
28	-224.964332	0.015260
29	-225.384921	-0.009038
bisection interval found by 1-dim search: [-225.384921,-224.964332]
No.58	 toolpath -192.964835	[r = -225.221450] is calculated within 5.363211s.
-----
initial linear search begins: 
No.	x	f(x)
0	-204.170755	1.260074
1	-204.591769	1.237510
2	-205.012783	1.217558
3	-205.433797	1.198761
4	-205.854811	1.180091
5	-206.275824	1.160255
6	-206.696838	1.137837
7	-207.117852	1.111563
8	-207.538866	1.080456
9	-207.959880	1.080096
10	-208.380894	1.043138
11	-208.801908	0.999251
12	-209.222922	0.947717
13	-209.643936	0.890014
14	-210.064950	0.826560
15	-210.485963	0.759319
16	-210.906977	0.690359
17	-211.327991	0.619601
18	-211.749005	0.549645
19	-212.170019	0.480216
20	-212.591033	0.413778
21	-213.012047	0.349962
22	-213.433061	0.290412
23	-213.854075	0.236009
24	-214.275089	0.187573
25	-214.696102	0.145512
26	-215.117116	0.108882
27	-215.538130	0.077434
28	-215.959144	0.050203
29	-216.380158	0.026644
30	-216.801172	0.006212
31	-217.222186	-0.011640
bisection interval found by 1-dim search: [-217.222186,-216.801172]
No.59	 toolpath -185.094066	[r = -216.941784] is calculated within 5.365465s.
-----
initial linear search begins: 
No.	x	f(x)
0	-195.872298	0.532462
1	-196.293688	0.462139
2	-196.715077	0.395510
3	-197.136467	0.332862
4	-197.557857	0.275764
5	-197.979247	0.225475
6	-198.400636	0.180891
7	-198.822026	0.141477
8	-199.243416	0.107012
9	-199.664805	0.076523
10	-200.086195	0.049729
11	-200.507585	0.025544
12	-200.928975	0.984886
13	-201.350364	0.918993
14	-201.771754	0.849273
15	-202.193144	0.777819
16	-202.614533	0.704506
17	-203.035923	0.631251
18	-203.457313	0.559931
19	-203.878703	0.490161
20	-204.300092	0.423690
21	-204.721482	0.361465
22	-205.142872	0.304370
23	-205.564262	0.253227
24	-205.985651	0.208017
25	-206.407041	0.169128
26	-206.828431	0.134660
27	-207.249820	0.104799
28	-207.671210	0.078872
29	-208.092600	0.078345
30	-208.513990	0.055447
31	-208.935379	0.035135
32	-209.356769	0.016866
33	-209.778159	-0.000073
bisection interval found by 1-dim search: [-209.778159,-209.356769]
No.60	 toolpath -177.929617	[r = -209.775690] is calculated within 5.552426s.
-----
initial linear search begins: 
No.	x	f(x)
0	-188.690521	0.570257
1	-189.112224	0.501280
2	-189.533927	0.436230
3	-189.955631	0.377287
4	-190.377334	0.323990
5	-190.799038	0.276977
6	-191.220741	0.235140
7	-191.642444	0.198286
8	-192.064148	0.165419
9	-192.485851	0.136006
10	-192.907555	0.109510
11	-193.329258	0.085396
12	-193.750961	0.063128
13	-194.172665	0.041760
14	-194.594368	0.041471
15	-195.016071	0.021022
16	-195.437775	0.000583
17	-195.859478	-0.020654
bisection interval found by 1-dim search: [-195.859478,-195.437775]
No.61	 toolpath -171.787663	[r = -195.446835] is calculated within 4.433165s.
-----
initial linear search begins: 
No.	x	f(x)
0	-174.331919	0.711735
1	-174.754217	0.642203
2	-175.176516	0.578179
3	-175.598814	0.520441
4	-176.021112	0.469002
5	-176.443411	0.423174
6	-176.865709	0.381451
7	-177.288007	0.381493
8	-177.710306	0.344333
9	-178.132604	0.310628
10	-178.554902	0.279851
11	-178.977201	0.251473
12	-179.399499	0.224704
13	-179.821797	0.199300
14	-180.244096	0.174467
15	-180.666394	0.149656
16	-181.088692	0.124278
17	-181.510990	0.097438
18	-181.933289	0.068782
19	-182.355587	0.038122
20	-182.777885	0.005915
21	-183.200184	-0.027003
bisection interval found by 1-dim search: [-183.200184,-182.777885]
No.62	 toolpath -159.610064	[r = -182.856242] is calculated within 4.780183s.
-----
initial linear search begins: 
No.	x	f(x)
0	-161.716955	0.899771
1	-162.139741	0.827147
2	-162.562527	0.758548
3	-162.985313	0.696955
4	-163.408098	0.641681
5	-163.830884	0.591547
6	-164.253670	0.546468
7	-164.676455	0.505373
8	-165.099241	0.467740
9	-165.522027	0.433050
10	-165.944813	0.400782
11	-166.367598	0.370109
12	-166.790384	0.340837
13	-167.213170	0.312140
14	-167.635955	0.283477
15	-168.058741	0.253974
16	-168.481527	0.223588
17	-168.904313	0.190805
18	-169.327098	0.156309
19	-169.749884	0.120245
20	-170.172670	0.083479
21	-170.595456	0.046589
22	-171.018241	0.009854
23	-171.441027	-0.025398
bisection interval found by 1-dim search: [-171.441027,-171.018241]
No.63	 toolpath -148.311422	[r = -171.134673] is calculated within 5.032598s.
-----
initial linear search begins: 
No.	x	f(x)
0	-149.974179	0.999843
1	-150.397389	0.927560
2	-150.820599	0.862318
3	-151.243809	0.803407
4	-151.667018	0.749617
5	-152.090228	0.700419
6	-152.513438	0.655734
7	-152.936648	0.614507
8	-153.359858	0.576226
9	-153.783068	0.540375
10	-154.206278	0.506096
11	-154.629488	0.473242
12	-155.052697	0.440954
13	-155.475907	0.408698
14	-155.899117	0.375573
15	-156.322327	0.341276
16	-156.745537	0.305224
17	-157.168747	0.306010
18	-157.591957	0.267705
19	-158.015166	0.228551
20	-158.438376	0.187947
21	-158.861586	0.147598
22	-159.284796	0.107363
23	-159.708006	0.068628
24	-160.131216	0.032017
25	-160.554426	-0.002136
bisection interval found by 1-dim search: [-160.554426,-160.131216]
No.64	 toolpath -137.705552	[r = -160.528802] is calculated within 5.066081s.
-----
initial linear search begins: 
No.	x	f(x)
0	-139.350346	1.158271
1	-139.773915	1.083468
2	-140.197484	1.014225
3	-140.621054	0.952078
4	-141.044623	0.895043
5	-141.468192	0.842596
6	-141.891761	0.794698
7	-142.315330	0.750268
8	-142.738899	0.708797
9	-143.162468	0.669378
10	-143.586037	0.632317
11	-144.009606	0.595948
12	-144.433176	0.560522
13	-144.856745	0.525134
14	-145.280314	0.489221
15	-145.703883	0.451807
16	-146.127452	0.412275
17	-146.551021	0.371077
18	-146.974590	0.328279
19	-147.398159	0.284800
20	-147.821728	0.240798
21	-148.245298	0.197690
22	-148.668867	0.155320
23	-149.092436	0.115487
24	-149.516005	0.078090
25	-149.939574	0.044141
26	-150.363143	0.014528
27	-150.786712	-0.010253
bisection interval found by 1-dim search: [-150.786712,-150.363143]
No.65	 toolpath -128.206671	[r = -150.600573] is calculated within 5.224172s.
-----
initial linear search begins: 
No.	x	f(x)
0	-129.406357	1.227408
1	-129.830242	1.155214
2	-130.254126	1.090145
3	-130.678010	1.030155
4	-131.101895	0.974725
5	-131.525779	0.923858
6	-131.949663	0.876442
7	-132.373547	0.831521
8	-132.797432	0.789526
9	-133.221316	0.749056
10	-133.645200	0.710044
11	-134.069085	0.671185
12	-134.492969	0.632744
13	-134.916853	0.593767
14	-135.340738	0.553251
15	-135.764622	0.554928
16	-136.188506	0.512466
17	-136.612391	0.468355
18	-137.036275	0.422628
19	-137.460159	0.375787
20	-137.884044	0.329274
21	-138.307928	0.282813
22	-138.731812	0.237893
23	-139.155697	0.194738
24	-139.579581	0.154399
25	-140.003465	0.117822
26	-140.427350	0.085234
27	-140.851234	0.057248
28	-141.275118	0.034711
29	-141.699003	0.016799
30	-142.122887	0.002514
31	-142.546771	-0.008823
bisection interval found by 1-dim search: [-142.546771,-142.122887]
No.66	 toolpath -119.817569	[r = -142.209816] is calculated within 5.417835s.
-----
initial linear search begins: 
No.	x	f(x)
0	-121.003073	1.353707
1	-121.427208	1.278834
2	-121.851343	1.210443
3	-122.275477	1.147872
4	-122.699612	1.089861
5	-123.123747	1.036443
6	-123.547882	0.986486
7	-123.972017	0.939008
8	-124.396152	0.894501
9	-124.820287	0.851514
10	-125.244422	0.809586
11	-125.668556	0.768641
12	-126.092691	0.727728
13	-126.516826	0.685873
14	-126.940961	0.642890
15	-127.365096	0.598218
16	-127.789231	0.551033
17	-128.213366	0.502685
18	-128.637500	0.453691
19	-129.061635	0.404141
20	-129.485770	0.355101
21	-129.909905	0.307635
22	-130.334040	0.261938
23	-130.758175	0.219077
24	-131.182310	0.180013
25	-131.606445	0.144643
26	-132.030579	0.114473
27	-132.454714	0.089477
28	-132.878849	0.069085
29	-133.302984	0.052280
30	-133.727119	0.038413
31	-134.151254	0.026572
32	-134.575389	0.016015
33	-134.999524	0.006000
34	-135.423658	-0.004315
bisection interval found by 1-dim search: [-135.423658,-134.999524]
No.67	 toolpath -113.298041	[r = -135.248868] is calculated within 5.485526s.
-----
initial linear search begins: 
No.	x	f(x)
0	-114.032282	1.377227
1	-114.456614	1.307594
2	-114.880946	1.242344
3	-115.305277	1.182942
4	-115.729609	1.126903
5	-116.153941	1.074910
6	-116.578273	1.025858
7	-117.002604	0.978772
8	-117.426936	0.981287
9	-117.851268	0.936226
10	-118.275600	0.892669
11	-118.699931	0.849220
12	-119.124263	0.806257
13	-119.548595	0.762786
14	-119.972926	0.717771
15	-120.397258	0.670619
16	-120.821590	0.621380
17	-121.245922	0.570985
18	-121.670253	0.519947
19	-122.094585	0.468331
20	-122.518917	0.417219
21	-122.943248	0.367688
22	-123.367580	0.319909
23	-123.791912	0.274961
24	-124.216244	0.233458
25	-124.640575	0.196337
26	-125.064907	0.164072
27	-125.489239	0.136752
28	-125.913571	0.114312
29	-126.337902	0.095446
30	-126.762234	0.079528
31	-127.186566	0.065632
32	-127.610897	0.053018
33	-128.035229	0.040948
34	-128.459561	0.028683
35	-128.883893	0.015352
36	-129.308224	0.000150
37	-129.732556	-0.017773
bisection interval found by 1-dim search: [-129.732556,-129.308224]
No.68	 toolpath -107.358226	[r = -129.309053] is calculated within 5.710303s.
-----
initial linear search begins: 
No.	x	f(x)
0	-108.084462	1.466427
1	-108.508954	1.394211
2	-108.933446	1.327819
3	-109.357938	1.265954
4	-109.782429	1.208701
5	-110.206921	1.154337
6	-110.631413	1.103511
7	-111.055905	1.054641
8	-111.480397	1.007773
9	-111.904888	0.962400
10	-112.329380	0.917087
11	-112.753872	0.872256
12	-113.178364	0.826433
13	-113.602856	0.779484
14	-114.027348	0.730377
15	-114.451839	0.679200
16	-114.876331	0.626905
17	-115.300823	0.574000
18	-115.725315	0.520532
19	-116.149807	0.467594
20	-116.574299	0.415813
21	-116.998790	0.366291
22	-117.423282	0.369440
23	-117.847774	0.322709
24	-118.272266	0.279413
25	-118.696758	0.240501
26	-119.121249	0.206152
27	-119.545741	0.177312
28	-119.970233	0.152881
29	-120.394725	0.132433
30	-120.819217	0.114591
31	-121.243709	0.098941
32	-121.668200	0.084573
33	-122.092692	0.070751
34	-122.517184	0.056740
35	-122.941676	0.041655
36	-123.366168	0.024696
37	-123.790659	0.005016
38	-124.215151	-0.018270
bisection interval found by 1-dim search: [-124.215151,-123.790659]
No.69	 toolpath -101.936836	[r = -123.889321] is calculated within 5.770422s.
-----
initial linear search begins: 
No.	x	f(x)
0	-102.657742	1.547177
1	-103.082373	1.473303
2	-103.507005	1.405265
3	-103.931636	1.341751
4	-104.356268	1.282868
5	-104.780900	1.226858
6	-105.205531	1.174412
7	-105.630163	1.123912
8	-106.054794	1.075428
9	-106.479426	1.027967
10	-106.904058	0.981525
11	-107.328689	0.934623
12	-107.753321	0.887677
13	-108.177952	0.839142
14	-108.602584	0.788449
15	-109.027215	0.735677
16	-109.451847	0.681792
17	-109.876479	0.626781
18	-110.301110	0.571712
19	-110.725742	0.517174
20	-111.150373	0.464267
21	-111.575005	0.413121
22	-111.999636	0.364838
23	-112.424268	0.320021
24	-112.848900	0.279627
25	-113.273531	0.243817
26	-113.698163	0.213531
27	-114.122794	0.187815
28	-114.547426	0.165611
29	-114.972057	0.146336
30	-115.396689	0.129037
31	-115.821321	0.112982
32	-116.245952	0.097438
33	-116.670584	0.081524
34	-117.095215	0.064627
35	-117.519847	0.065646
36	-117.944479	0.047084
37	-118.369110	0.025801
38	-118.793742	0.000916
39	-119.218373	-0.027824
bisection interval found by 1-dim search: [-119.218373,-118.793742]
No.70	 toolpath -96.857014	[r = -118.809500] is calculated within 5.939010s.
-----
initial linear search begins: 
No.	x	f(x)
0	-97.571645	0.335090
1	-97.996402	0.293084
2	-98.421159	0.255846
3	-98.845916	0.223592
4	-99.270673	0.195472
5	-99.695430	0.170637
6	-100.120187	0.147909
7	-100.544944	0.149002
8	-100.969701	0.128113
9	-101.394458	0.108096
10	-101.819216	0.088224
11	-102.243973	0.067586
12	-102.668730	0.945100
13	-103.093487	0.895081
14	-103.518244	0.842901
15	-103.943001	0.788637
16	-104.367758	0.733263
17	-104.792515	0.676749
18	-105.217272	0.620175
19	-105.642029	0.564125
20	-106.066787	0.509215
21	-106.491544	0.456571
22	-106.916301	0.406790
23	-107.341058	0.360472
24	-107.765815	0.318583
25	-108.190572	0.281585
26	-108.615329	0.249486
27	-109.040086	0.222277
28	-109.464843	0.198571
29	-109.889600	0.177802
30	-110.314358	0.159005
31	-110.739115	0.141451
32	-111.163872	0.124411
33	-111.588629	0.106990
34	-112.013386	0.088596
35	-112.438143	0.068275
36	-112.862900	0.045416
37	-113.287657	0.018455
38	-113.712414	-0.012092
bisection interval found by 1-dim search: [-113.712414,-113.287657]
No.71	 toolpath -92.046027	[r = -113.548982] is calculated within 5.843802s.
-----
initial linear search begins: 
No.	x	f(x)
0	-92.304907	0.326043
1	-92.729788	0.292626
2	-93.154670	0.295340
3	-93.579551	0.265772
4	-94.004433	0.239445
5	-94.429314	0.215355
6	-94.854196	0.192782
7	-95.279077	0.171002
8	-95.703959	0.149292
9	-96.128840	0.126725
10	-96.553722	0.102522
11	-96.978603	0.104282
12	-97.403485	0.078176
13	-97.828366	0.048862
14	-98.253248	0.015363
15	-98.678130	-0.021895
bisection interval found by 1-dim search: [-98.678130,-98.253248]
No.72	 toolpath -86.940438	[r = -98.434984] is calculated within 4.202483s.
-----
initial linear search begins: 
No.	x	f(x)
0	-77.174612	0.414252
1	-77.599820	0.387043
2	-78.025027	0.360254
3	-78.450235	0.332924
4	-78.875442	0.304557
5	-79.300650	0.274133
6	-79.725857	0.277805
7	-80.151064	0.244986
8	-80.576272	0.208529
9	-81.001479	0.167925
10	-81.426687	0.124728
11	-81.851894	0.079547
12	-82.277102	0.033388
13	-82.702309	-0.011890
bisection interval found by 1-dim search: [-82.702309,-82.277102]
No.73	 toolpath -73.429641	[r = -82.588533] is calculated within 3.741856s.
-----
initial linear search begins: 
No.	x	f(x)
0	-61.313581	0.512848
1	-61.739080	0.516611
2	-62.164579	0.480013
3	-62.590078	0.440584
4	-63.015577	0.396923
5	-63.441076	0.349376
6	-63.866575	0.299701
7	-64.292074	0.248918
8	-64.717573	0.197598
9	-65.143072	0.147672
10	-65.568571	0.100124
11	-65.994070	0.055881
12	-66.419569	0.016159
13	-66.845068	-0.018658
bisection interval found by 1-dim search: [-66.845068,-66.419569]
No.74	 toolpath -59.354988	[r = -66.608218] is calculated within 3.761086s.
-----
initial linear search begins: 
No.	x	f(x)
0	-45.321155	0.657833
1	-45.746896	0.608151
2	-46.172638	0.554797
3	-46.598379	0.499623
4	-47.024120	0.443133
5	-47.449861	0.386836
6	-47.875603	0.332238
7	-48.301344	0.280296
8	-48.727085	0.232331
9	-49.152826	0.188691
10	-49.578568	0.192364
11	-50.004309	0.153843
12	-50.430050	0.121238
13	-50.855791	0.094883
14	-51.281533	0.074147
15	-51.707274	0.058067
16	-52.133015	0.045482
17	-52.558756	0.035981
18	-52.984498	0.028756
19	-53.410239	0.023218
20	-53.835980	0.018734
21	-54.261721	0.014578
22	-54.687463	0.009946
23	-55.113204	0.003867
24	-55.538945	-0.005016
bisection interval found by 1-dim search: [-55.538945,-55.113204]
No.75	 toolpath -49.005255	[r = -55.318591] is calculated within 4.785511s.
-----
initial linear search begins: 
No.	x	f(x)
0	-34.024539	0.770165
1	-34.450420	0.713222
2	-34.876301	0.654013
3	-35.302182	0.594571
4	-35.728063	0.534848
5	-36.153944	0.476892
6	-36.579825	0.421645
7	-37.005706	0.369996
8	-37.431587	0.323190
9	-37.857468	0.281863
10	-38.283349	0.246861
11	-38.709230	0.217752
12	-39.135111	0.194350
13	-39.560992	0.175123
14	-39.986873	0.159568
15	-40.412755	0.146875
16	-40.838636	0.136352
17	-41.264517	0.127427
18	-41.690398	0.119429
19	-42.116279	0.119957
20	-42.542160	0.112358
21	-42.968041	0.104136
22	-43.393922	0.094471
23	-43.819803	0.081809
24	-44.245684	0.065611
25	-44.671565	0.045828
26	-45.097446	0.023060
27	-45.523327	-0.002130
bisection interval found by 1-dim search: [-45.523327,-45.097446]
No.76	 toolpath -39.636086	[r = -45.485896] is calculated within 4.972829s.
-----
initial linear search begins: 
No.	x	f(x)
0	-24.186813	0.790577
1	-24.612795	0.727432
2	-25.038776	0.665169
3	-25.464758	0.667543
4	-25.890740	0.606647
5	-26.316721	0.548502
6	-26.742703	0.493988
7	-27.168685	0.444796
8	-27.594666	0.400637
9	-28.020648	0.362522
10	-28.446630	0.330923
11	-28.872611	0.304479
12	-29.298593	0.282420
13	-29.724575	0.264017
14	-30.150556	0.248445
15	-30.576538	0.235001
16	-31.002520	0.223129
17	-31.428501	0.212058
18	-31.854483	0.201329
19	-32.280465	0.189833
20	-32.706446	0.176611
21	-33.132428	0.160447
22	-33.558410	0.140618
23	-33.984391	0.141752
24	-34.410373	0.118763
25	-34.836354	0.092843
26	-35.262336	0.064321
27	-35.688318	0.034680
28	-36.114299	0.005154
29	-36.540281	-0.023472
bisection interval found by 1-dim search: [-36.540281,-36.114299]
No.77	 toolpath -30.798231	[r = -36.188347] is calculated within 5.032167s.
-----
initial linear search begins: 
No.	x	f(x)
0	-14.885410	0.861349
1	-15.311469	0.863123
2	-15.737528	0.797550
3	-16.163587	0.733828
4	-16.589645	0.672873
5	-17.015704	0.615553
6	-17.441763	0.563143
7	-17.867821	0.516262
8	-18.293880	0.475796
9	-18.719939	0.441147
10	-19.145998	0.411972
11	-19.572056	0.387379
12	-19.998115	0.366186
13	-20.424174	0.347656
14	-20.850233	0.331411
15	-21.276291	0.316727
16	-21.702350	0.302910
17	-22.128409	0.289228
18	-22.554468	0.274839
19	-22.980526	0.258701
20	-23.406585	0.239466
21	-23.832644	0.216693
22	-24.258703	0.190318
23	-24.684761	0.161032
24	-25.110820	0.162318
25	-25.536879	0.130835
26	-25.962937	0.098501
27	-26.388996	0.065858
28	-26.815055	0.034596
29	-27.241114	0.004910
30	-27.667172	-0.022703
bisection interval found by 1-dim search: [-27.667172,-27.241114]
No.78	 toolpath -22.373355	[r = -27.313510] is calculated within 5.128549s.
-----
initial linear search begins: 
No.	x	f(x)
0	-6.007714	0.993046
1	-6.433830	0.924742
2	-6.859946	0.858305
3	-7.286062	0.794083
4	-7.712178	0.734610
5	-8.138294	0.679502
6	-8.564410	0.629929
7	-8.990526	0.586411
8	-9.416641	0.549446
9	-9.842757	0.517571
10	-10.268873	0.490053
11	-10.694989	0.466196
12	-11.121105	0.445153
13	-11.547221	0.426193
14	-11.973337	0.408643
15	-12.399453	0.392112
16	-12.825569	0.375695
17	-13.251685	0.358551
18	-13.677801	0.339647
19	-14.103917	0.317632
20	-14.530033	0.292089
21	-14.956149	0.262935
22	-15.382264	0.263608
23	-15.808380	0.231732
24	-16.234496	0.197442
25	-16.660612	0.162091
26	-17.086728	0.126922
27	-17.512844	0.092925
28	-17.938960	0.060497
29	-18.365076	0.030408
30	-18.791192	0.001989
31	-19.217308	-0.024944
bisection interval found by 1-dim search: [-19.217308,-18.791192]
No.79	 toolpath -14.324473	[r = -18.820321] is calculated within 5.204620s.
-----
initial linear search begins: 
No.	x	f(x)
0	2.487463	1.050278
1	2.061308	0.981196
2	1.635152	0.914285
3	1.208996	0.851593
4	0.782841	0.793821
5	0.356685	0.741576
6	-0.069471	0.695372
7	-0.495626	0.655742
8	-0.921782	0.621192
9	-1.347938	0.591005
10	-1.774094	0.564501
11	-2.200249	0.540820
12	-2.626405	0.519219
13	-3.052561	0.499013
14	-3.478716	0.479858
15	-3.904872	0.460817
16	-4.331028	0.460760
17	-4.757183	0.441120
18	-5.183339	0.419733
19	-5.609495	0.395241
20	-6.035650	0.367225
21	-6.461806	0.335586
22	-6.887962	0.301065
23	-7.314117	0.264120
24	-7.740273	0.226123
25	-8.166429	0.188321
26	-8.592584	0.151702
27	-9.018740	0.116636
28	-9.444896	0.083937
29	-9.871052	0.052903
30	-10.297207	0.023351
31	-10.723363	-0.004914
bisection interval found by 1-dim search: [-10.723363,-10.297207]
No.80	 toolpath -6.589517	[r = -10.649285] is calculated within 5.140326s.
-----
initial linear search begins: 
No.	x	f(x)
0	10.659721	1.102270
1	10.233541	1.033332
2	9.807360	0.967376
3	9.381180	0.906923
4	8.955000	0.851965
5	8.528820	0.803016
6	8.102640	0.760664
7	7.676460	0.759420
8	7.250280	0.722757
9	6.824100	0.690084
10	6.397920	0.660853
11	5.971739	0.634754
12	5.545559	0.610731
13	5.119379	0.588091
14	4.693199	0.566531
15	4.267019	0.545086
16	3.840839	0.522917
17	3.414659	0.499016
18	2.988479	0.472014
19	2.562299	0.441493
20	2.136118	0.407337
21	1.709938	0.370311
22	1.283758	0.330842
23	0.857578	0.290323
24	0.431398	0.250002
25	0.005218	0.210566
