The time spent in the parallel computing activating process is 0.000211s.
-----
No.1	 toolpath -521.207649	[r = -600.000000] is calculated within 0.048873s.
37	-377.120794	0.142263
38	-377.876462	0.111737
39	-378.632131	0.110057
40	-379.387799	0.108378
41	-380.143467	0.106699
42	-380.899136	0.105019
43	-381.654804	0.099834
44	-382.410472	0.099059
45	-383.166140	0.098283
46	-383.921809	0.097507
47	-384.677477	0.060035
48	-385.433145	-0.208706
bisection interval found by 1-dim search: [-385.433145,-384.677477]
No.43	 toolpath -322.903462	[r = -384.960115] is calculated within 10.647185s.
-----
initial linear search begins: 
No.	x	f(x)
0	-347.161869	0.934458
1	-347.917834	0.939199
2	-348.673799	0.943941
3	-349.429764	0.948684
4	-350.185729	0.953427
5	-350.941694	0.958172
6	-351.697659	0.962917
7	-352.453624	0.967662
8	-353.209588	0.972408
9	-353.965553	0.977155
10	-354.721518	0.981902
11	-355.477483	0.964872
12	-356.233448	0.991398
13	-356.989413	0.996146
14	-357.745378	3.648621
15	-358.501343	3.436621
16	-359.257308	3.252137
17	-360.013273	3.088214
18	-360.769238	2.925025
19	-361.525202	2.730180
20	-362.281167	2.452757
21	-363.037132	2.147361
22	-363.793097	2.024672
23	-364.549062	1.932094
24	-365.305027	1.787624
25	-366.060992	1.643394
26	-366.816957	1.516714
27	-367.572922	1.398680
28	-368.328887	1.394337
29	-369.084852	1.389993
30	-369.840816	1.335969
31	-370.596781	1.102053
32	-371.352746	0.965731
33	-372.108711	0.791163
34	-372.864676	0.558324
35	-373.620641	0.555174
36	-374.376606	0.448677
37	-375.132571	0.156726
38	-375.888536	0.120571
39	-376.644501	0.118891
40	-377.400465	0.117211
41	-378.156430	0.115531
42	-378.912395	0.113851
43	-379.668360	0.103914
44	-380.424325	0.103138
45	-381.180290	0.102361
46	-381.936255	0.101585
47	-382.692220	0.063889
48	-383.448185	-0.206482
bisection interval found by 1-dim search: [-383.448185,-382.692220]
No.44	 toolpath -320.930127	[r = -382.986780] is calculated within 10.436563s.
-----
initial linear search begins: 
No.	x	f(x)
0	-345.173867	0.909528
1	-345.930125	0.914271
2	-346.686384	0.919014
3	-347.442642	0.923757
4	-348.198900	0.928501
5	-348.955159	0.933245
6	-349.711417	0.937990
7	-350.467675	0.942736
8	-351.223933	0.947482
9	-351.980192	0.952228
10	-352.736450	0.956976
11	-353.492708	0.933149
12	-354.248966	0.966473
13	-355.005225	0.971223
14	-355.761483	0.975973
15	-356.517741	0.980723
16	-357.273999	3.291248
17	-358.030258	3.126140
18	-358.786516	2.961162
19	-359.542774	2.766440
20	-360.299032	2.487378
21	-361.055291	2.180393
22	-361.811549	2.055932
23	-362.567807	1.962551
24	-363.324066	1.816962
25	-364.080324	1.671542
26	-364.836582	1.544142
27	-365.592840	1.421427
28	-366.349099	1.417083
29	-367.105357	1.412738
30	-367.861615	1.358980
31	-368.617873	1.124151
32	-369.374132	0.985632
33	-370.130390	0.811231
34	-370.886648	0.574805
35	-371.642906	0.571655
36	-372.399165	0.464158
37	-373.155423	0.171102
38	-373.911681	0.129355
39	-374.667939	0.127674
40	-375.424198	0.125994
41	-376.180456	0.124314
42	-376.936714	0.122633
43	-377.692973	0.107975
44	-378.449231	0.107197
45	-379.205489	0.106420
46	-379.961747	0.105643
47	-380.718006	0.067206
48	-381.474264	-0.204273
bisection interval found by 1-dim search: [-381.474264,-380.718006]
No.45	 toolpath -318.967844	[r = -381.024497] is calculated within 10.462280s.
-----
initial linear search begins: 
No.	x	f(x)
0	-343.197079	0.884744
1	-343.953627	0.889487
2	-344.710175	0.894231
3	-345.466724	0.898976
4	-346.223272	0.903720
5	-346.979820	0.908466
6	-347.736369	0.913212
7	-348.492917	0.917958
8	-349.249465	0.922705
9	-350.006014	0.927452
10	-350.762562	0.932200
11	-351.519111	0.901613
12	-352.275659	0.941697
13	-353.032207	0.946446
14	-353.788756	0.951196
15	-354.545304	0.955947
16	-355.301852	0.960699
17	-356.058401	0.965451
18	-356.814949	0.970204
19	-357.571498	2.801490
20	-358.328046	2.523286
21	-359.084594	2.214255
22	-359.841143	2.087346
23	-360.597691	1.992834
24	-361.354239	1.846744
25	-362.110788	1.699530
26	-362.867336	1.571413
27	-363.623885	1.444036
28	-364.380433	1.439693
29	-365.136981	1.435349
30	-365.893530	1.381861
31	-366.650078	1.146134
32	-367.406626	1.005920
33	-368.163175	0.829914
34	-368.919723	0.591189
35	-369.676271	0.588039
36	-370.432820	0.480600
37	-371.189368	0.187119
38	-371.945917	0.138089
39	-372.702465	0.136408
40	-373.459013	0.134727
41	-374.215562	0.133046
42	-374.972110	0.131365
43	-375.728658	0.112016
44	-376.485207	0.111238
45	-377.241755	0.110459
46	-377.998304	0.109681
47	-378.754852	0.071026
48	-379.511400	-0.199987
bisection interval found by 1-dim search: [-379.511400,-378.754852]
No.46	 toolpath -317.016628	[r = -379.071804] is calculated within 10.384699s.
-----
initial linear search begins: 
No.	x	f(x)
0	-341.230031	0.860096
1	-341.986866	0.864840
2	-342.743702	0.869585
3	-343.500537	0.874330
4	-344.257373	0.879076
5	-345.014208	0.883822
6	-345.771044	0.888569
7	-346.527879	0.893316
8	-347.284715	0.898064
9	-348.041550	0.902812
10	-348.798386	0.907561
11	-349.555221	0.870254
12	-350.312057	0.917059
13	-351.068892	0.921809
14	-351.825727	0.926560
15	-352.582563	0.931311
16	-353.339398	0.936063
17	-354.096234	0.940815
18	-354.853069	0.945568
19	-355.609905	0.950321
20	-356.366740	0.955075
21	-357.123576	0.959830
22	-357.880411	2.118263
23	-358.637247	2.022955
24	-359.394082	1.876379
25	-360.150918	1.727902
26	-360.907753	1.598538
27	-361.664589	1.466518
28	-362.421424	1.462175
29	-363.178259	1.457830
30	-363.935095	1.404618
31	-364.691930	1.168011
32	-365.448766	1.026103
33	-366.205601	0.851047
34	-366.962437	0.607483
35	-367.719272	0.604332
36	-368.476108	0.496958
37	-369.232943	0.203066
38	-369.989779	0.146776
39	-370.746614	0.145095
40	-371.503450	0.143413
41	-372.260285	0.141732
42	-373.017121	0.140050
43	-373.773956	0.116039
44	-374.530791	0.115260
45	-375.287627	0.114481
46	-376.044462	0.113701
47	-376.801298	0.074306
48	-377.558133	-0.195714
bisection interval found by 1-dim search: [-377.558133,-376.801298]
No.47	 toolpath -315.072064	[r = -377.128718] is calculated within 10.534593s.
-----
initial linear search begins: 
No.	x	f(x)
0	-339.272739	0.835556
1	-340.029858	0.840302
2	-340.786978	0.845047
3	-341.544098	0.849793
4	-342.301217	0.854540
5	-343.058337	0.859287
6	-343.815456	0.864034
7	-344.572576	0.868782
8	-345.329695	0.873531
9	-346.086815	0.878280
10	-346.843935	0.883030
11	-347.601054	0.887780
12	-348.358174	0.892530
13	-349.115293	0.897281
14	-349.872413	0.902033
15	-350.629533	0.906785
16	-351.386652	0.911537
17	-352.143772	0.916290
18	-352.900891	0.921044
19	-353.658011	0.925798
20	-354.415130	0.930552
21	-355.172250	0.935307
22	-355.929370	0.738849
23	-356.686489	0.735465
24	-357.443609	1.904651
25	-358.200728	1.755088
26	-358.957848	1.625547
27	-359.714968	1.488895
28	-360.472087	1.484553
29	-361.229207	1.480209
30	-361.986326	1.427277
31	-362.743446	1.189804
32	-363.500565	1.046204
33	-364.257685	0.869543
34	-365.014805	0.623706
35	-365.771924	0.620554
36	-366.529044	0.512192
37	-367.286163	0.217215
38	-368.043283	0.155427
39	-368.800402	0.153745
40	-369.557522	0.152063
41	-370.314642	0.150380
42	-371.071761	0.148698
43	-371.828881	0.120049
44	-372.586000	0.119269
45	-373.343120	0.118488
46	-374.100240	0.117708
47	-374.857359	0.077569
48	-375.614479	-0.195628
bisection interval found by 1-dim search: [-375.614479,-374.857359]
No.48	 toolpath -313.140078	[r = -375.195253] is calculated within 10.662732s.
-----
initial linear search begins: 
No.	x	f(x)
0	-337.325217	0.830473
1	-338.082617	0.827102
2	-338.840018	0.823731
3	-339.597419	0.825402
4	-340.354819	0.830149
5	-341.112220	0.834897
6	-341.869621	0.839646
7	-342.627022	0.844394
8	-343.384422	0.849144
9	-344.141823	0.853894
10	-344.899224	0.858644
11	-345.656625	0.863395
12	-346.414025	0.868146
13	-347.171426	0.872898
14	-347.928827	0.877650
15	-348.686228	0.882403
16	-349.443628	0.887157
17	-350.201029	0.891910
18	-350.958430	0.896665
19	-351.715831	0.901420
20	-352.473231	0.906175
21	-353.230632	0.910931
22	-353.988033	0.756188
23	-354.745433	0.752805
24	-355.502834	0.749421
25	-356.260235	0.929959
26	-357.017636	0.934718
27	-357.775036	1.511138
28	-358.532437	1.506795
29	-359.289838	1.502451
30	-360.047239	1.449804
31	-360.804639	1.211483
32	-361.562040	1.066192
33	-362.319441	0.889208
34	-363.076842	0.639832
35	-363.834242	0.636679
36	-364.591643	0.528393
37	-365.349044	0.231275
38	-366.106445	0.164027
39	-366.863845	0.162345
40	-367.621246	0.160662
41	-368.378647	0.158980
42	-369.136047	0.157297
43	-369.893448	0.124039
44	-370.650849	0.123258
45	-371.408250	0.122476
46	-372.165650	0.121695
47	-372.923051	0.081346
48	-373.680452	-0.191372
bisection interval found by 1-dim search: [-373.680452,-372.923051]
No.49	 toolpath -311.217730	[r = -373.272905] is calculated within 10.406706s.
-----
initial linear search begins: 
No.	x	f(x)
0	-335.388968	0.847696
1	-336.146647	0.844326
2	-336.904326	0.840956
3	-337.662004	0.837585
4	-338.419683	0.834213
5	-339.177362	0.830841
6	-339.935041	0.827468
7	-340.692719	0.824094
8	-341.450398	0.824893
9	-342.208077	0.829644
10	-342.965756	0.834395
11	-343.723434	0.839147
12	-344.481113	0.843899
13	-345.238792	0.848652
14	-345.996471	0.853405
15	-346.754149	0.858158
16	-347.511828	0.862913
17	-348.269507	0.867667
18	-349.027186	0.872422
19	-349.784864	0.877178
20	-350.542543	0.881934
21	-351.300222	0.886691
22	-352.057901	0.773424
23	-352.815579	0.770042
24	-353.573258	0.900964
25	-354.330937	0.905722
26	-355.088615	0.910482
27	-355.846294	0.756505
28	-356.603973	0.753120
29	-357.361652	1.524564
30	-358.119330	1.472208
31	-358.877009	1.233054
32	-359.634688	1.085545
33	-360.392367	0.908771
34	-361.150045	0.655867
35	-361.907724	0.652714
36	-362.665403	0.544510
37	-363.423082	0.247006
38	-364.180760	0.172580
39	-364.938439	0.170898
40	-365.696118	0.169215
41	-366.453797	0.167532
42	-367.211475	0.165848
43	-367.969154	0.128010
44	-368.726833	0.127228
45	-369.484511	0.126446
46	-370.242190	0.125664
47	-370.999869	0.085107
48	-371.757548	-0.189222
bisection interval found by 1-dim search: [-371.757548,-370.999869]
No.50	 toolpath -309.303556	[r = -371.358730] is calculated within 10.445495s.
-----
initial linear search begins: 
No.	x	f(x)
0	-333.461029	0.864839
1	-334.218983	0.861469
2	-334.976937	0.858098
3	-335.734891	0.854727
4	-336.492845	0.851356
5	-337.250799	0.847984
6	-338.008753	0.844612
7	-338.766707	0.841239
8	-339.524661	0.837866
9	-340.282615	0.834492
10	-341.040569	0.831117
11	-341.798523	0.827742
12	-342.556477	0.824366
13	-343.314431	0.824513
14	-344.072385	0.829267
15	-344.830339	0.834022
16	-345.588293	0.838777
17	-346.346247	0.843532
18	-347.104201	0.848288
19	-347.862155	0.853045
20	-348.620109	0.857802
21	-349.378063	0.862559
22	-350.136017	0.790578
23	-350.893971	0.787196
24	-351.651925	0.876834
25	-352.409880	0.881594
26	-353.167834	0.886354
27	-353.925788	0.773662
28	-354.683742	0.770277
29	-355.441696	0.766891
30	-356.199650	0.763505
31	-356.957604	0.760118
32	-357.715558	1.105341
33	-358.473512	0.928253
34	-359.231466	0.671831
35	-359.989420	0.668678
36	-360.747374	0.559497
37	-361.505328	0.260922
38	-362.263282	0.181097
39	-363.021236	0.179414
40	-363.779190	0.177731
41	-364.537144	0.176047
42	-365.295098	0.174363
43	-366.053052	0.131968
44	-366.811006	0.131185
45	-367.568960	0.130402
46	-368.326914	0.129619
47	-369.084868	0.088321
48	-369.842822	-0.184986
bisection interval found by 1-dim search: [-369.842822,-369.084868]
No.51	 toolpath -307.397568	[r = -369.454223] is calculated within 10.444751s.
-----
initial linear search begins: 
No.	x	f(x)
0	-331.542901	0.881896
1	-332.301127	0.878526
2	-333.059354	0.875155
3	-333.817580	0.871784
4	-334.575806	0.868413
5	-335.334033	0.865040
6	-336.092259	0.861668
7	-336.850486	0.858294
8	-337.608712	0.854922
9	-338.366939	0.851548
10	-339.125165	0.848174
11	-339.883392	0.844800
12	-340.641618	0.841425
13	-341.399844	0.838049
14	-342.158071	0.834673
15	-342.916297	0.831296
16	-343.674524	0.827918
17	-344.432750	0.824540
18	-345.190977	0.824272
19	-345.949203	0.829029
20	-346.707430	0.833787
21	-347.465656	0.838545
22	-348.223882	0.807642
23	-348.982109	0.804260
24	-349.740335	0.852823
25	-350.498562	0.857583
26	-351.256788	0.862344
27	-352.015015	0.790728
28	-352.773241	0.787344
29	-353.531468	0.783959
30	-354.289694	0.780573
31	-355.047920	0.777187
32	-355.806147	0.773800
33	-356.564373	0.770413
34	-357.322600	0.687718
35	-358.080826	0.684564
36	-358.839053	0.574405
37	-359.597279	0.274766
38	-360.355506	0.189574
39	-361.113732	0.187890
40	-361.871958	0.186206
41	-362.630185	0.184522
42	-363.388411	0.182838
43	-364.146638	0.135911
44	-364.904864	0.135126
45	-365.663091	0.134342
46	-366.421317	0.133559
47	-367.179544	0.091516
48	-367.937770	-0.182855
bisection interval found by 1-dim search: [-367.937770,-367.179544]
No.52	 toolpath -305.501261	[r = -367.556435] is calculated within 10.556900s.
-----
initial linear search begins: 
No.	x	f(x)
0	-329.631615	0.898869
1	-330.390112	0.895500
2	-331.148608	0.892130
3	-331.907105	0.888760
4	-332.665601	0.885389
5	-333.424097	0.882017
6	-334.182594	0.878645
7	-334.941090	0.875272
8	-335.699587	0.871899
9	-336.458083	0.868525
10	-337.216579	0.865150
11	-337.975076	0.861775
12	-338.733572	0.858400
13	-339.492069	0.855025
14	-340.250565	0.851649
15	-341.009061	0.848273
16	-341.767558	0.844896
17	-342.526054	0.841518
18	-343.284551	0.838140
19	-344.043047	0.834762
20	-344.801543	0.831383
21	-345.560040	0.828003
22	-346.318536	0.824623
23	-347.077033	0.821242
24	-347.835529	0.828920
25	-348.594025	0.833681
26	-349.352522	0.838442
27	-350.111018	0.807712
28	-350.869515	0.804329
29	-351.628011	0.800944
30	-352.386507	0.797559
31	-353.145004	0.794174
32	-353.903500	0.790787
33	-354.661997	0.787401
34	-355.420493	0.783528
35	-356.178989	0.730122
36	-356.937486	0.728033
37	-357.695982	0.290314
38	-358.454479	0.199882
39	-359.212975	0.197778
40	-359.971471	0.195674
41	-360.729968	0.192961
42	-361.488464	0.191276
43	-362.246961	0.139839
44	-363.005457	0.139054
45	-363.763953	0.138269
46	-364.522450	0.137484
47	-365.280946	0.095241
48	-366.039443	-0.180736
bisection interval found by 1-dim search: [-366.039443,-365.280946]
No.53	 toolpath -303.611687	[r = -365.666861] is calculated within 10.715908s.
-----
initial linear search begins: 
No.	x	f(x)
0	-327.728675	0.915767
1	-328.487439	0.912398
2	-329.246203	0.909029
3	-330.004966	0.905659
4	-330.763730	0.902288
5	-331.522494	0.898917
6	-332.281258	0.895545
7	-333.040021	0.892173
8	-333.798785	0.888801
9	-334.557549	0.885427
10	-335.316312	0.882053
11	-336.075076	0.878679
12	-336.833840	0.875304
13	-337.592604	0.871928
14	-338.351367	0.868552
15	-339.110131	0.865175
16	-339.868895	0.861798
17	-340.627658	0.858420
18	-341.386422	0.855043
19	-342.145186	0.851665
20	-342.903950	0.848286
21	-343.662713	0.844907
22	-344.421477	0.841527
23	-345.180241	0.838147
24	-345.939004	0.834766
25	-346.697768	0.831385
26	-347.456532	0.828003
27	-348.215296	0.824620
28	-348.974059	0.821237
29	-349.732823	0.817853
30	-350.491587	0.814469
31	-351.250350	0.811084
32	-352.009114	0.807698
33	-352.767878	0.804312
34	-353.526641	0.800597
35	-354.285405	0.740550
36	-355.044169	0.738461
37	-355.802933	0.736372
38	-356.561696	0.734282
39	-357.320460	0.208282
40	-358.079224	0.206176
41	-358.837987	0.201365
42	-359.596751	0.199680
43	-360.355515	0.143754
44	-361.114279	0.142969
45	-361.873042	0.142183
46	-362.631806	0.141398
47	-363.390570	0.098408
48	-364.149333	-0.176526
bisection interval found by 1-dim search: [-364.149333,-363.390570]
No.54	 toolpath -301.727375	[r = -363.784030] is calculated within 10.478671s.
-----
initial linear search begins: 
No.	x	f(x)
0	-325.832600	0.932601
1	-326.591628	0.929233
2	-327.350657	0.925864
3	-328.109686	0.922495
4	-328.868714	0.919125
5	-329.627743	0.915754
6	-330.386772	0.912383
7	-331.145800	0.909012
8	-331.904829	0.905639
9	-332.663857	0.902267
10	-333.422886	0.898893
11	-334.181915	0.895519
12	-334.940943	0.892145
13	-335.699972	0.888770
14	-336.459000	0.885394
15	-337.218029	0.882018
16	-337.977058	0.878642
17	-338.736086	0.875264
18	-339.495115	0.871886
19	-340.254143	0.868508
20	-341.013172	0.865129
21	-341.772201	0.861749
22	-342.531229	0.858369
23	-343.290258	0.854990
24	-344.049286	0.851609
25	-344.808315	0.848228
26	-345.567344	0.844847
27	-346.326372	0.841465
28	-347.085401	0.838082
29	-347.844429	0.834699
30	-348.603458	0.831315
31	-349.362487	0.827931
32	-350.121515	0.824546
33	-350.880544	0.821161
34	-351.639573	0.817426
35	-352.398601	0.750944
36	-353.157630	0.748855
37	-353.916658	0.746765
38	-354.675687	0.744675
39	-355.434716	0.742584
40	-356.193744	0.740493
41	-356.952773	0.512155
42	-357.711801	0.208057
43	-358.470830	0.147660
44	-359.229859	0.146874
45	-359.988887	0.146088
46	-360.747916	0.145301
47	-361.506944	0.101563
48	-362.265973	-0.174421
bisection interval found by 1-dim search: [-362.265973,-361.506944]
No.55	 toolpath -299.855746	[r = -361.910920] is calculated within 10.453366s.
-----
initial linear search begins: 
No.	x	f(x)
0	-323.946385	0.949326
1	-324.705676	0.945958
2	-325.464967	0.942590
3	-326.224257	0.939221
4	-326.983548	0.935852
5	-327.742839	0.932482
6	-328.502129	0.929112
7	-329.261420	0.925741
8	-330.020711	0.922369
9	-330.780001	0.918997
10	-331.539292	0.915624
11	-332.298583	0.912251
12	-333.057874	0.908877
13	-333.817164	0.905502
14	-334.576455	0.902127
15	-335.335746	0.898752
16	-336.095036	0.895376
17	-336.854327	0.891999
18	-337.613618	0.888622
19	-338.372908	0.885244
20	-339.132199	0.881866
21	-339.891490	0.878487
22	-340.650780	0.875107
23	-341.410071	0.871727
24	-342.169362	0.868346
25	-342.928652	0.864965
26	-343.687943	0.861583
27	-344.447234	0.858201
28	-345.206525	0.854819
29	-345.965815	0.851436
30	-346.725106	0.848053
31	-347.484397	0.844669
32	-348.243687	0.841285
33	-349.002978	0.837900
34	-349.762269	0.834298
35	-350.521559	0.761269
36	-351.280850	0.759181
37	-352.040141	0.757091
38	-352.799431	0.755002
39	-353.558722	0.752912
40	-354.318013	0.750821
41	-355.077303	0.523385
42	-355.836594	0.365236
43	-356.595885	0.363912
44	-357.355175	0.150759
45	-358.114466	0.149972
46	-358.873757	0.149185
47	-359.633048	0.105252
48	-360.392338	-0.172331
bisection interval found by 1-dim search: [-360.392338,-359.633048]
No.56	 toolpath -297.990887	[r = -360.046060] is calculated within 10.467847s.
-----
initial linear search begins: 
No.	x	f(x)
0	-322.068551	0.965975
1	-322.828101	0.962608
2	-323.587652	0.959240
3	-324.347202	0.955872
4	-325.106752	0.952503
5	-325.866302	0.949134
6	-326.625852	0.945764
7	-327.385402	0.942393
8	-328.144953	0.939022
9	-328.904503	0.935651
10	-329.664053	0.932279
11	-330.423603	1.000000
12	-331.183153	0.925533
13	-331.942704	0.922159
14	-332.702254	0.918784
15	-333.461804	0.915409
16	-334.221354	0.912034
17	-334.980904	0.908658
18	-335.740454	0.905281
19	-336.500005	0.901904
20	-337.259555	0.898526
21	-338.019105	0.895148
22	-338.778655	0.891769
23	-339.538205	0.888389
24	-340.297756	0.885009
25	-341.057306	0.881628
26	-341.816856	0.878247
27	-342.576406	0.874865
28	-343.335956	0.871483
29	-344.095506	0.868100
30	-344.855057	0.864716
31	-345.614607	0.861332
32	-346.374157	0.857947
33	-347.133707	0.854563
34	-347.893257	0.851063
35	-348.652807	0.771549
36	-349.412358	0.769460
37	-350.171908	0.767370
38	-350.931458	0.765281
39	-351.691008	0.763191
40	-352.450558	0.761102
41	-353.210109	0.534579
42	-353.969659	0.371747
43	-354.729209	0.370422
44	-355.488759	0.359310
45	-356.248309	-0.226302
bisection interval found by 1-dim search: [-356.248309,-355.488759]
No.57	 toolpath -323.290761	[r = -356.071031] is calculated within 10.276902s.
-----
initial linear search begins: 
No.	x	f(x)
0	-318.066105	0.775536
1	-318.826203	0.765301
2	-319.586302	0.734964
3	-320.346401	0.715064
4	-321.106499	0.646969
5	-321.866598	0.584449
6	-322.626696	0.575532
7	-323.386795	0.566615
8	-324.146893	0.544401
9	-324.906992	0.365063
10	-325.667090	0.102876
11	-326.427189	0.095203
12	-327.187287	0.087529
13	-327.947386	0.079855
14	-328.707484	0.045886
15	-329.467583	-0.070283
bisection interval found by 1-dim search: [-329.467583,-328.707484]
No.58	 toolpath -296.207056	[r = -328.987325] is calculated within 7.862228s.
-----
initial linear search begins: 
No.	x	f(x)
0	-290.804175	1.545996
1	-291.567838	1.547631
2	-292.331501	1.549266
3	-293.095164	1.550903
4	-293.858827	1.552539
5	-294.622490	1.554175
6	-295.386153	1.213497
7	-296.149816	1.557448
8	-296.913479	1.559085
9	-297.677142	1.560722
10	-298.440805	1.562360
11	-299.204468	1.563998
12	-299.968131	1.565636
13	-300.731794	1.567274
14	-301.495457	1.568912
15	-302.259120	1.570550
16	-303.022783	1.572189
17	-303.786446	1.573828
18	-304.550109	1.575468
19	-305.313772	1.577107
20	-306.077435	1.578747
21	-306.841098	1.580387
22	-307.604761	1.582027
23	-308.368424	1.583668
24	-309.132087	1.585309
25	-309.895750	1.586950
26	-310.659413	1.588591
27	-311.423076	1.590232
28	-312.186739	1.591873
29	-312.950402	1.593516
30	-313.714065	1.595158
31	-314.477728	1.596801
32	-315.241391	1.598444
33	-316.005054	1.130912
34	-316.768717	1.127535
35	-317.532380	0.942143
36	-318.296043	0.940057
37	-319.059706	0.937970
38	-319.823369	0.935884
39	-320.587032	0.933796
40	-321.350695	0.931709
41	-322.114358	0.712421
42	-322.878021	0.480152
43	-323.641684	0.478821
44	-324.405347	0.466410
45	-325.169010	-0.382497
bisection interval found by 1-dim search: [-325.169010,-324.405347]
No.59	 toolpath -292.270168	[r = -325.051925] is calculated within 9.821556s.
-----
initial linear search begins: 
No.	x	f(x)
0	-286.844116	1.614821
1	-287.608272	1.604566
2	-288.372428	1.565170
3	-289.136585	1.533951
4	-289.900741	1.535586
5	-290.664897	1.537222
6	-291.429053	1.538857
7	-292.193209	1.540494
8	-292.957365	1.542131
9	-293.721522	1.543768
10	-294.485678	1.545405
11	-295.249834	1.547042
12	-296.013990	1.548678
13	-296.778146	1.550316
14	-297.542303	1.551955
15	-298.306459	1.553593
16	-299.070615	1.555231
17	-299.834771	1.556870
18	-300.598927	1.558508
19	-301.363083	1.560147
20	-302.127240	1.561787
21	-302.891396	1.563427
22	-303.655552	1.565067
23	-304.419708	1.566707
24	-305.183864	1.568347
25	-305.948021	1.569987
26	-306.712177	1.571628
27	-307.476333	1.573269
28	-308.240489	1.574911
29	-309.004645	1.576552
30	-309.768802	1.578194
31	-310.532958	1.579836
32	-311.297114	1.581477
33	-312.061270	1.165775
34	-312.825426	1.162399
35	-313.589582	0.963682
36	-314.353739	0.961596
37	-315.117895	0.959510
38	-315.882051	0.957423
39	-316.646207	0.955336
40	-317.410363	0.953249
41	-318.174520	0.733961
42	-318.938676	0.493893
43	-319.702832	0.492561
44	-320.466988	0.479946
45	-321.231144	-0.371571
bisection interval found by 1-dim search: [-321.231144,-320.466988]
No.60	 toolpath -288.338195	[r = -321.119954] is calculated within 10.035801s.
-----
initial linear search begins: 
No.	x	f(x)
0	-282.887819	1.720958
1	-283.652462	1.710701
2	-284.417105	1.670379
3	-285.181747	1.620321
4	-285.946390	1.554338
5	-286.711033	1.520304
6	-287.475675	1.521940
7	-288.240318	1.523575
8	-289.004961	1.525211
9	-289.769603	1.526847
10	-290.534246	1.528483
11	-291.298889	1.530120
12	-292.063531	1.531758
13	-292.828174	1.533395
14	-293.592817	1.535032
15	-294.357459	1.536670
16	-295.122102	1.538307
17	-295.886745	1.539945
18	-296.651388	1.541584
19	-297.416030	1.543223
20	-298.180673	1.544862
21	-298.945316	1.546501
22	-299.709958	1.548140
23	-300.474601	1.549779
24	-301.239244	1.551419
25	-302.003886	1.553060
26	-302.768529	1.554700
27	-303.533172	1.556341
28	-304.297814	1.557981
29	-305.062457	1.559622
30	-305.827100	1.561263
31	-306.591743	1.562905
32	-307.356385	1.564547
33	-308.121028	1.200561
34	-308.885671	1.197187
35	-309.650313	0.985181
36	-310.414956	0.983095
37	-311.179599	0.981009
38	-311.944241	0.978922
39	-312.708884	0.976835
40	-313.473527	0.974748
41	-314.238169	0.755470
42	-315.002812	0.507621
43	-315.767455	0.506288
44	-316.532097	0.493461
45	-317.296740	-0.356829
bisection interval found by 1-dim search: [-317.296740,-316.532097]
No.61	 toolpath -284.412681	[r = -317.192946] is calculated within 9.749710s.
-----
initial linear search begins: 
No.	x	f(x)
0	-278.936828	1.826884
1	-279.701950	1.816625
2	-280.467072	1.775400
3	-281.232195	1.721773
4	-281.997317	1.655978
5	-282.762439	1.503427
6	-283.527562	1.505061
7	-284.292684	1.506696
8	-285.057807	1.508332
9	-285.822929	1.509968
10	-286.588051	1.511605
11	-287.353174	1.513241
12	-288.118296	1.514877
13	-288.883418	1.516513
14	-289.648541	1.518150
15	-290.413663	1.519788
16	-291.178785	1.521426
17	-291.943908	1.523063
18	-292.709030	1.524701
19	-293.474153	1.526339
20	-294.239275	1.527976
21	-295.004397	1.529616
22	-295.769520	1.531255
23	-296.534642	1.532894
24	-297.299764	1.534533
25	-298.064887	1.536173
26	-298.830009	1.537812
27	-299.595131	1.539452
28	-300.360254	1.541093
29	-301.125376	1.542734
30	-301.890499	1.544375
31	-302.655621	1.546016
32	-303.420743	1.547656
33	-304.185866	1.235260
34	-304.950988	1.231887
35	-305.716110	1.006630
36	-306.481233	1.004545
37	-307.246355	1.002459
38	-308.011477	1.000372
39	-308.776600	0.998286
40	-309.541722	0.996199
41	-310.306845	0.778832
42	-311.071967	0.521331
43	-311.837089	0.519997
44	-312.602212	0.507383
45	-313.367334	-0.334400
bisection interval found by 1-dim search: [-313.367334,-312.602212]
No.62	 toolpath -280.489188	[r = -313.270947] is calculated within 9.765587s.
-----
initial linear search begins: 
No.	x	f(x)
0	-274.991184	1.932656
1	-275.756780	1.922396
2	-276.522375	1.880294
3	-277.287970	1.823105
4	-278.053565	1.757452
5	-278.819161	1.591531
6	-279.584756	1.761071
7	-280.350351	1.766526
8	-281.115946	1.548128
9	-281.881542	1.493121
10	-282.647137	1.494756
11	-283.412732	1.496392
12	-284.178327	1.498028
13	-284.943923	1.499665
14	-285.709518	1.501301
15	-286.475113	1.502938
16	-287.240708	1.504574
17	-288.006303	1.506211
18	-288.771899	1.507849
19	-289.537494	1.509487
20	-290.303089	1.511125
21	-291.068684	1.512763
22	-291.834280	1.514401
23	-292.599875	1.516039
24	-293.365470	1.517678
25	-294.131065	1.519317
26	-294.896661	1.520957
27	-295.662256	1.522597
28	-296.427851	1.524236
29	-297.193446	1.525876
30	-297.959042	1.527516
31	-298.724637	1.529157
32	-299.490232	1.530798
33	-300.255827	1.269898
34	-301.021423	1.266527
35	-301.787018	1.028043
36	-302.552613	1.025958
37	-303.318208	1.023872
38	-304.083804	1.021786
39	-304.849399	1.019699
