The time spent in the parallel computing activating process is 0.000477s.
-----
No.1	 toolpath -2118.237076	[r = -2200.000000] is calculated within 0.032668s.
No.	x	f(x)
0	-618.918689	1.818588
1	-619.465021	1.768284
2	-620.011352	1.709628
3	-620.557684	1.640124
4	-621.104015	1.558833
5	-621.650347	1.465384
6	-622.196678	1.362815
7	-622.743010	1.255831
8	-623.289341	1.145707
9	-623.835673	1.035077
10	-624.382004	0.928154
11	-624.928336	0.825482
12	-625.474667	0.729231
13	-626.020999	0.642144
14	-626.567330	0.565684
15	-627.113662	0.498717
16	-627.659993	0.439422
17	-628.206325	0.387080
18	-628.752656	0.340042
19	-629.298988	0.297194
20	-629.845319	0.257094
21	-630.391651	0.218662
22	-630.937982	0.180445
23	-631.484314	0.141541
24	-632.030645	0.099973
25	-632.576977	0.054814
26	-633.123308	0.006749
27	-633.669640	-0.042742
bisection interval found by 1-dim search: [-633.669640,-633.123308]
No.154	 toolpath -610.372858	[r = -633.197468] is calculated within 7.104857s.
-----
initial linear search begins: 
No.	x	f(x)
0	-605.873412	1.883880
1	-606.419893	1.832332
2	-606.966374	1.772450
3	-607.512855	1.701735
4	-608.059336	1.619256
5	-608.605818	1.523846
6	-609.152299	1.420785
7	-609.698780	1.311695
8	-610.245261	1.200272
9	-610.791742	1.089214
10	-611.338223	0.980120
11	-611.884704	0.876151
12	-612.431185	0.779364
13	-612.977667	0.690906
14	-613.524148	0.612455
15	-614.070629	0.544191
16	-614.617110	0.483592
17	-615.163591	0.429951
18	-615.710072	0.381614
19	-616.256553	0.337471
20	-616.803034	0.296071
21	-617.349516	0.256341
22	-617.895997	0.216819
23	-618.442478	0.176622
24	-618.988959	0.133755
25	-619.535440	0.087295
26	-620.081921	0.037928
27	-620.628402	-0.012862
bisection interval found by 1-dim search: [-620.628402,-620.081921]
No.155	 toolpath -597.666638	[r = -620.490181] is calculated within 7.038823s.
-----
initial linear search begins: 
No.	x	f(x)
0	-593.158981	1.907488
1	-593.705605	1.848043
2	-594.252229	1.779268
3	-594.798853	1.697415
4	-595.345477	1.604027
5	-595.892101	1.500836
6	-596.438725	1.391728
7	-596.985349	1.278794
8	-597.531973	1.166525
9	-598.078597	1.054793
10	-598.625221	0.948579
11	-599.171845	0.848282
12	-599.718469	0.756699
13	-600.265093	0.674821
14	-600.811717	0.602810
15	-601.358341	0.589049
16	-601.904965	0.527118
17	-602.451589	0.472162
18	-602.998213	0.422518
19	-603.544837	0.377082
20	-604.091461	0.334394
21	-604.638085	0.293048
22	-605.184709	0.252592
23	-605.731333	0.210798
24	-606.277957	0.166665
25	-606.824581	0.118939
26	-607.371205	0.068695
27	-607.917829	0.016640
28	-608.464453	-0.035602
bisection interval found by 1-dim search: [-608.464453,-607.917829]
No.156	 toolpath -585.267776	[r = -608.092386] is calculated within 7.166550s.
-----
initial linear search begins: 
No.	x	f(x)
0	-580.754357	1.969619
1	-581.301118	1.909003
2	-581.847878	1.839089
3	-582.394639	1.756101
4	-582.941400	1.661575
5	-583.488160	1.557217
6	-584.034921	1.446923
7	-584.581681	1.332776
8	-585.128442	1.218386
9	-585.675202	1.106298
10	-586.221963	0.997968
11	-586.768724	0.896436
12	-587.315484	0.803623
13	-587.862245	0.720508
14	-588.409005	0.647258
15	-588.955766	0.583072
16	-589.502526	0.525539
17	-590.049287	0.473135
18	-590.596048	0.425637
19	-591.142808	0.381111
20	-591.689569	0.338848
21	-592.236329	0.296677
22	-592.783090	0.254120
23	-593.329850	0.209537
24	-593.876611	0.161043
25	-594.423372	0.109804
26	-594.970132	0.056906
27	-595.516893	0.003149
28	-596.063653	-0.049351
bisection interval found by 1-dim search: [-596.063653,-595.516893]
No.157	 toolpath -573.154786	[r = -595.547328] is calculated within 7.205772s.
-----
initial linear search begins: 
No.	x	f(x)
0	-568.202532	2.032873
1	-568.749428	1.971141
2	-569.296323	1.899600
3	-569.843219	1.816129
4	-570.390115	1.719786
5	-570.937011	1.614248
6	-571.483907	1.502755
7	-572.030803	1.387381
8	-572.577699	1.271747
9	-573.124595	1.158399
10	-573.671491	1.048784
11	-574.218387	0.945953
12	-574.765283	0.851828
13	-575.312179	0.767383
14	-575.859074	0.692807
15	-576.405970	0.627317
16	-576.952866	0.568007
17	-577.499762	0.514778
18	-578.046658	0.466001
19	-578.593554	0.420200
20	-579.140450	0.376321
21	-579.687346	0.333249
22	-580.234242	0.289449
23	-580.781138	0.243260
24	-581.328034	0.193909
25	-581.874930	0.141434
26	-582.421826	0.086883
27	-582.968721	0.032278
28	-583.515617	-0.021873
bisection interval found by 1-dim search: [-583.515617,-582.968721]
No.158	 toolpath -560.899297	[r = -583.291839] is calculated within 7.245794s.
-----
initial linear search begins: 
No.	x	f(x)
0	-555.940569	2.094281
1	-556.487594	2.031875
2	-557.034620	1.959291
3	-557.581645	1.874139
4	-558.128671	1.776666
5	-558.675696	1.669979
6	-559.222721	1.557316
7	-559.769747	1.440746
8	-560.316772	1.323898
9	-560.863798	1.209319
10	-561.410823	1.098449
11	-561.957848	0.994350
12	-562.504874	0.898943
13	-563.051899	0.813197
14	-563.598925	0.737324
15	-564.145950	0.670019
16	-564.692975	0.609970
17	-565.240001	0.555478
18	-565.787026	0.505039
19	-566.334052	0.458017
20	-566.881077	0.413288
21	-567.428102	0.368627
22	-567.975128	0.323609
23	-568.522153	0.276582
24	-569.069178	0.225627
25	-569.616204	0.171934
26	-570.163229	0.116581
27	-570.710255	0.060342
28	-571.257280	0.005358
29	-571.804305	-0.047003
bisection interval found by 1-dim search: [-571.804305,-571.257280]
No.159	 toolpath -548.918694	[r = -571.311235] is calculated within 7.559258s.
-----
initial linear search begins: 
No.	x	f(x)
0	-543.953768	2.154313
1	-544.500918	2.090787
2	-545.048067	2.017099
3	-545.595216	1.930856
4	-546.142366	1.833058
5	-546.689515	1.724473
6	-547.236664	1.610670
7	-547.783814	1.492932
8	-548.330963	1.374898
9	-548.878112	1.259118
10	-549.425262	1.147022
11	-549.972411	1.041682
12	-550.519560	0.944253
13	-551.066710	0.857315
14	-551.613859	0.780247
15	-552.161008	0.712300
16	-552.708158	0.650509
17	-553.255307	0.594827
18	-553.802456	0.543610
19	-554.349606	0.495370
20	-554.896755	0.449061
21	-555.443904	0.403577
22	-555.991054	0.357372
23	-556.538203	0.308776
24	-557.085352	0.257040
25	-557.632502	0.202168
26	-558.179651	0.145201
27	-558.726800	0.087766
28	-559.273949	0.031592
29	-559.821099	-0.021961
bisection interval found by 1-dim search: [-559.821099,-559.273949]
No.160	 toolpath -537.198264	[r = -559.591873] is calculated within 7.241150s.
-----
initial linear search begins: 
No.	x	f(x)
0	-532.228471	2.213467
1	-532.775739	2.148419
2	-533.323007	2.073654
3	-533.870275	1.986346
4	-534.417543	1.887483
5	-534.964811	1.777796
6	-535.512079	1.662879
7	-536.059347	1.544000
8	-536.606615	1.424808
9	-537.153883	1.306928
10	-537.701151	1.194559
11	-538.248419	1.087160
12	-538.795687	0.989339
13	-539.342955	0.901156
14	-539.890224	0.822846
15	-540.437492	0.753116
16	-540.984760	0.690661
17	-541.532028	0.633305
18	-542.079296	0.580926
19	-542.626564	0.531520
20	-543.173832	0.484043
21	-543.721100	0.437396
22	-544.268368	0.390026
23	-544.815636	0.340259
24	-545.362904	0.287361
25	-545.910172	0.231325
26	-546.457440	0.173189
27	-547.004708	0.114586
28	-547.551976	0.057247
29	-548.099244	0.002528
30	-548.646512	-0.047808
bisection interval found by 1-dim search: [-548.646512,-548.099244]
No.161	 toolpath -525.732891	[r = -548.125432] is calculated within 7.326132s.
-----
initial linear search begins: 
No.	x	f(x)
0	-520.756342	2.270929
1	-521.303724	2.205311
2	-521.851106	2.129583
3	-522.398487	2.041342
4	-522.945869	1.940741
5	-523.493251	1.830841
6	-524.040633	1.713974
7	-524.588015	1.593980
8	-525.135396	1.473657
9	-525.682778	1.355555
10	-526.230160	1.241086
11	-526.777542	1.132490
12	-527.324924	1.033469
13	-527.872305	0.943358
14	-528.419687	0.864541
15	-528.967069	0.793606
16	-529.514451	0.729442
17	-530.061833	0.671413
18	-530.609214	0.617863
19	-531.156596	0.567290
20	-531.703978	0.518657
21	-532.251360	0.470867
22	-532.798742	0.422362
23	-533.346123	0.371466
24	-533.893505	0.317449
25	-534.440887	0.259840
26	-534.988269	0.201009
27	-535.535650	0.141255
28	-536.083032	0.082761
29	-536.630414	0.026479
30	-537.177796	-0.024995
bisection interval found by 1-dim search: [-537.177796,-536.630414]
No.162	 toolpath -514.512099	[r = -536.905709] is calculated within 7.207392s.
-----
initial linear search begins: 
No.	x	f(x)
0	-509.531169	2.275233
1	-510.078659	2.200158
2	-510.626150	2.113562
3	-511.173641	2.014403
4	-511.721132	1.904464
5	-512.268623	1.787768
6	-512.816113	1.667391
7	-513.363604	1.545196
8	-513.911095	1.424733
9	-514.458586	1.308400
10	-515.006077	1.197490
11	-515.553567	1.094953
12	-516.101058	1.002561
13	-516.648549	0.920166
14	-517.196040	0.846598
15	-517.743531	0.780015
16	-518.291021	0.719802
17	-518.838512	0.663829
18	-519.386003	0.611956
19	-519.933494	0.561783
20	-520.480985	0.552135
21	-521.028475	0.503232
22	-521.575966	0.453612
23	-522.123457	0.401596
24	-522.670948	0.346467
25	-523.218439	0.287736
26	-523.765929	0.227796
27	-524.313420	0.166924
28	-524.860911	0.107315
29	-525.408402	0.050314
30	-525.955893	-0.002677
bisection interval found by 1-dim search: [-525.955893,-525.408402]
No.163	 toolpath -503.533946	[r = -525.926486] is calculated within 7.226472s.
-----
initial linear search begins: 
No.	x	f(x)
0	-498.546723	2.330320
1	-499.094319	2.254823
2	-499.641914	2.167341
3	-500.189509	2.066501
4	-500.737104	1.955544
5	-501.284700	1.837811
6	-501.832295	1.716377
7	-502.379890	1.593098
8	-502.927485	1.471535
9	-503.475081	1.354087
10	-504.022676	1.242037
11	-504.570271	1.138346
12	-505.117866	1.044789
13	-505.665462	0.960560
14	-506.213057	0.885900
15	-506.760652	0.818769
16	-507.308247	0.757422
17	-507.855843	0.700315
18	-508.403438	0.646891
19	-508.951033	0.596046
20	-509.498629	0.545843
21	-510.046224	0.495163
22	-510.593819	0.442767
23	-511.141414	0.386974
24	-511.689010	0.327837
25	-512.236605	0.266823
26	-512.784200	0.204627
27	-513.331795	0.143449
28	-513.879391	0.084621
29	-514.426986	0.029918
30	-514.974581	-0.019343
bisection interval found by 1-dim search: [-514.974581,-514.426986]
No.164	 toolpath -492.797256	[r = -514.748377] is calculated within 7.251128s.
-----
initial linear search begins: 
No.	x	f(x)
0	-487.363408	2.386904
1	-487.911108	2.309873
2	-488.458807	2.221383
3	-489.006506	2.119527
4	-489.554206	2.008409
5	-490.101905	1.889673
6	-490.649604	1.766234
7	-491.197304	1.641854
8	-491.745003	1.519172
9	-492.292703	1.400589
10	-492.840402	1.287380
11	-493.388101	1.182516
12	-493.935801	1.087021
13	-494.483500	1.002351
14	-495.031200	0.926517
15	-495.578899	0.857666
16	-496.126598	0.795210
17	-496.674298	0.737462
18	-497.221997	0.682899
19	-497.769696	0.630500
20	-498.317396	0.579186
21	-498.865095	0.527392
22	-499.412795	0.473885
23	-499.960494	0.416980
24	-500.508193	0.357200
25	-501.055893	0.294608
26	-501.603592	0.231763
27	-502.151291	0.169458
28	-502.698991	0.109494
29	-503.246690	0.053257
30	-503.794390	0.002885
31	-504.342089	-0.040444
bisection interval found by 1-dim search: [-504.342089,-503.794390]
No.165	 toolpath -481.878035	[r = -503.829156] is calculated within 7.294956s.
-----
initial linear search begins: 
No.	x	f(x)
0	-476.439210	2.441691
1	-476.987009	2.363655
2	-477.534808	2.274184
3	-478.082607	2.172145
4	-478.630406	2.059219
5	-479.178205	1.939453
6	-479.726004	1.814957
7	-480.273803	1.689502
8	-480.821602	1.565729
9	-481.369400	1.446037
10	-481.917199	1.331697
11	-482.464998	1.225687
12	-483.012797	1.129025
13	-483.560596	1.043196
14	-484.108395	0.966213
15	-484.656194	0.896217
16	-485.203993	0.832633
17	-485.751792	0.773281
18	-486.299591	0.717632
19	-486.847390	0.664587
20	-487.395188	0.612180
21	-487.942987	0.559301
22	-488.490786	0.504721
23	-489.038585	0.446749
24	-489.586384	0.385424
25	-490.134183	0.322222
26	-490.681982	0.257815
27	-491.229781	0.194425
28	-491.777580	0.133376
29	-492.325379	0.076049
30	-492.873178	0.024593
31	-493.420976	-0.019821
bisection interval found by 1-dim search: [-493.420976,-492.873178]
No.166	 toolpath -471.213610	[r = -493.165801] is calculated within 7.405122s.
-----
initial linear search begins: 
No.	x	f(x)
0	-465.771099	2.495203
1	-466.318993	2.416800
2	-466.866887	2.325763
3	-467.414781	2.222769
4	-467.962675	2.108859
5	-468.510569	1.988090
6	-469.058463	1.862564
7	-469.606357	1.736061
8	-470.154251	1.611221
9	-470.702145	1.489490
10	-471.250039	1.374089
11	-471.797933	1.267022
12	-472.345827	1.169297
13	-472.893721	1.082410
14	-473.441616	1.004370
15	-473.989510	0.933310
16	-474.537404	0.868669
17	-475.085298	0.808747
18	-475.633192	0.752010
19	-476.181086	0.697444
20	-476.728980	0.643977
21	-477.276874	0.590037
22	-477.824768	0.534398
23	-478.372662	0.475366
24	-478.920556	0.412979
25	-479.468450	0.348721
26	-480.016344	0.283250
27	-480.564238	0.218802
28	-481.112132	0.156693
29	-481.660026	0.098302
30	-482.207920	0.045787
31	-482.755814	0.000315
32	-483.303708	-0.037054
bisection interval found by 1-dim search: [-483.303708,-482.755814]
No.167	 toolpath -460.811649	[r = -482.762770] is calculated within 7.455283s.
-----
initial linear search begins: 
No.	x	f(x)
0	-455.363527	2.547945
1	-455.911512	2.468064
2	-456.459497	2.376810
3	-457.007482	2.272168
4	-457.555467	2.157302
5	-458.103451	2.035556
6	-458.651436	1.909027
7	-459.199421	1.781502
8	-459.747406	1.655624
9	-460.295391	1.532830
10	-460.843376	1.416350
11	-461.391361	1.308190
12	-461.939345	1.209350
13	-462.487330	1.121358
14	-463.035315	1.042221
15	-463.583300	0.970069
16	-464.131285	0.904351
17	-464.679270	0.842859
18	-465.227254	0.785088
19	-465.775239	0.729946
20	-466.323224	0.675438
21	-466.871209	0.620464
22	-467.419194	0.563804
23	-467.967179	0.503756
24	-468.515164	0.440346
25	-469.063148	0.374563
26	-469.611133	0.308546
27	-470.159118	0.243049
28	-470.707103	0.179883
29	-471.255088	0.120418
30	-471.803073	0.066826
31	-472.351058	0.020267
32	-472.899042	-0.018199
bisection interval found by 1-dim search: [-472.899042,-472.351058]
No.168	 toolpath -450.672324	[r = -472.623445] is calculated within 7.396012s.
-----
initial linear search begins: 
No.	x	f(x)
0	-445.219870	2.534025
1	-445.767941	2.444325
2	-446.316013	2.340492
3	-446.864084	2.226564
4	-447.412156	2.104246
5	-447.960227	1.977518
6	-448.508299	1.849296
7	-449.056370	1.721241
8	-449.604442	1.596828
9	-450.152513	1.575101
10	-450.700585	1.457569
11	-451.248656	1.348343
12	-451.796728	1.248416
13	-452.344799	1.159344
14	-452.892871	1.078486
15	-453.440942	1.005919
16	-453.989014	0.938602
17	-454.537085	0.876612
18	-455.085157	0.817805
19	-455.633228	0.761177
20	-456.181300	0.705662
21	-456.729371	0.649679
22	-457.277443	0.592013
23	-457.825514	0.530957
24	-458.373586	0.466539
25	-458.921657	0.400249
26	-459.469729	0.332724
27	-460.017800	0.266221
28	-460.565872	0.202048
29	-461.113943	0.141573
30	-461.662015	0.086975
31	-462.210086	0.039410
32	-462.758158	-0.000066
bisection interval found by 1-dim search: [-462.758158,-462.210086]
No.169	 toolpath -440.805431	[r = -462.756552] is calculated within 7.383545s.
-----
initial linear search begins: 
No.	x	f(x)
0	-435.348851	2.584254
1	-435.897005	2.493064
2	-436.445159	2.389166
3	-436.993313	2.273527
4	-437.541467	2.151245
5	-438.089621	2.022617
6	-438.637775	1.893434
7	-439.185929	1.764393
8	-439.734083	1.638978
9	-440.282237	1.519440
10	-440.830391	1.406919
11	-441.378545	1.304270
12	-441.926699	1.211772
13	-442.474853	1.129164
14	-443.023007	1.053734
15	-443.571161	0.984966
16	-444.119315	0.920603
17	-444.667469	0.860176
18	-445.215623	0.802598
19	-445.763777	0.745846
20	-446.311931	0.688838
21	-446.860085	0.630854
22	-447.408239	0.569186
23	-447.956393	0.504519
24	-448.504547	0.437282
25	-449.052701	0.369095
26	-449.600855	0.301186
27	-450.149009	0.288764
28	-450.697163	0.223613
29	-451.245317	0.162583
30	-451.793471	0.106577
31	-452.341625	0.058034
32	-452.889779	0.017575
33	-453.437933	-0.014896
bisection interval found by 1-dim search: [-453.437933,-452.889779]
No.170	 toolpath -431.221836	[r = -453.172957] is calculated within 7.471502s.
-----
initial linear search begins: 
No.	x	f(x)
0	-425.761331	2.632466
1	-426.309563	2.540422
2	-426.857796	2.435678
3	-427.406028	2.319166
4	-427.954261	2.195998
5	-428.502493	2.067454
6	-429.050726	1.936335
7	-429.598958	1.806338
8	-430.147191	1.679949
9	-430.695424	1.559422
10	-431.243656	1.445890
11	-431.791889	1.342214
12	-432.340121	1.248684
13	-432.888354	1.165062
14	-433.436586	1.088622
15	-433.984819	1.018283
16	-434.533051	0.953501
17	-435.081284	0.892091
18	-435.629516	0.833059
19	-436.177749	0.775354
20	-436.725981	0.717867
21	-437.274214	0.658460
22	-437.822446	0.596340
23	-438.370679	0.530220
24	-438.918911	0.462032
25	-439.467144	0.392894
26	-440.015376	0.324033
27	-440.563609	0.257264
28	-441.111841	0.193938
29	-441.660074	0.136267
30	-442.208306	0.085054
31	-442.756539	0.042147
32	-443.304771	0.007449
33	-443.853004	-0.021004
bisection interval found by 1-dim search: [-443.853004,-443.304771]
No.171	 toolpath -421.934350	[r = -443.437011] is calculated within 7.518220s.
-----
initial linear search begins: 
No.	x	f(x)
0	-416.021483	2.681435
1	-416.569794	2.588521
2	-417.118104	2.482916
3	-417.666415	2.365517
4	-418.214725	2.241449
5	-418.763036	2.110966
6	-419.311346	1.979907
7	-419.859657	1.848938
8	-420.407968	1.721562
9	-420.956278	1.599067
10	-421.504589	1.484565
11	-422.052899	1.379925
12	-422.601210	1.285425
13	-423.149520	1.200841
14	-423.697831	1.123432
15	-424.246142	1.052705
16	-424.794452	0.986377
17	-425.342763	0.923999
18	-425.891073	0.864494
19	-426.439384	0.805810
20	-426.987694	0.746875
21	-427.536005	0.686499
22	-428.084315	0.623416
23	-428.632626	0.556324
24	-429.180937	0.487170
25	-429.729247	0.417068
26	-430.277558	0.347240
27	-430.825868	0.279504
28	-431.374179	0.215208
29	-431.922489	0.156572
30	-432.470800	0.104390
31	-433.019110	0.060515
32	-433.567421	0.024853
33	-434.115732	-0.004566
bisection interval found by 1-dim search: [-434.115732,-433.567421]
No.172	 toolpath -412.522577	[r = -434.024168] is calculated within 7.463593s.
-----
initial linear search begins: 
No.	x	f(x)
0	-406.604949	2.729422
1	-407.153333	2.635770
2	-407.701717	2.529443
3	-408.250102	2.411274
4	-408.798486	2.285419
5	-409.346870	2.155054
6	-409.895255	2.022063
7	-410.443639	1.890157
8	-410.992024	1.761825
9	-411.540408	1.638352
10	-412.088792	1.522857
11	-412.637177	1.417209
12	-413.185561	1.321696
13	-413.733946	1.236115
14	-414.282330	1.157713
15	-414.830714	1.085417
16	-415.379099	1.018703
17	-415.927483	0.955361
18	-416.475868	0.894402
19	-417.024252	0.834783
20	-417.572636	0.775403
21	-418.121021	0.714099
22	-418.669405	0.650102
23	-419.217789	0.582084
24	-419.766174	0.512000
25	-420.314558	0.440960
26	-420.862943	0.370183
27	-421.411327	0.301490
28	-421.959711	0.236223
29	-422.508096	0.176613
30	-423.056480	0.123440
31	-423.604865	0.078571
32	-424.153249	0.041674
33	-424.701633	0.011321
34	-425.250018	-0.014507
bisection interval found by 1-dim search: [-425.250018,-424.701633]
No.173	 toolpath -403.431928	[r = -424.933519] is calculated within 7.574271s.
-----
initial linear search begins: 
No.	x	f(x)
0	-397.510810	2.775185
1	-398.059264	2.680729
2	-398.607718	2.573607
3	-399.156172	2.454617
4	-399.704626	2.327920
5	-400.253080	2.196694
6	-400.801535	2.062816
7	-401.349989	1.930005
8	-401.898443	1.800752
9	-402.446897	1.676333
10	-402.995351	1.559877
11	-403.543806	1.453253
12	-404.092260	1.356759
13	-404.640714	1.269509
14	-405.189168	1.190852
15	-405.737622	1.117601
16	-406.286076	1.049390
17	-406.834531	0.985145
18	-407.382985	0.923793
19	-407.931439	0.863260
20	-408.479893	0.802480
21	-409.028347	0.740780
22	-409.576802	0.675375
23	-410.125256	0.606989
24	-410.673710	0.535465
25	-411.222164	0.463525
26	-411.770618	0.391846
27	-412.319072	0.322252
28	-412.867527	0.256080
29	-413.415981	0.195569
30	-413.964435	0.141491
31	-414.512889	0.095720
32	-415.061343	0.058174
33	-415.609797	0.026880
34	-416.158252	-0.000066
bisection interval found by 1-dim search: [-416.158252,-415.609797]
No.174	 toolpath -394.655054	[r = -416.156645] is calculated within 7.242115s.
-----
initial linear search begins: 
No.	x	f(x)
0	-388.730637	0.986020
1	-389.279157	0.922727
2	-389.827678	0.860844
3	-390.376198	0.797706
4	-390.924718	0.733125
5	-391.473238	0.664467
6	-392.021758	0.592635
7	-392.570278	0.519202
8	-393.118798	1.838374
9	-393.667319	1.713041
10	-394.215839	1.595656
11	-394.764359	1.488089
12	-395.312879	1.390645
13	-395.861399	1.302455
14	-396.409919	1.222221
15	-396.958440	1.148703
16	-397.506960	1.079579
17	-398.055480	1.014433
18	-398.604000	0.951676
19	-399.152520	0.890270
20	-399.701040	0.829123
21	-400.249560	0.766050
22	-400.798081	0.700303
23	-401.346601	0.630516
24	-401.895121	0.558664
25	-402.443641	0.485850
26	-402.992161	0.412757
27	-403.540681	0.342292
28	-404.089202	0.275718
29	-404.637722	0.213868
30	-405.186242	0.158915
31	-405.734762	0.112274
32	-406.283282	0.073859
33	-406.831802	0.041695
34	-407.380322	0.013874
35	-407.928843	-0.011013
bisection interval found by 1-dim search: [-407.928843,-407.380322]
No.175	 toolpath -386.179240	[r = -407.680830] is calculated within 7.238261s.
-----
initial linear search begins: 
No.	x	f(x)
0	-380.251703	0.976608
1	-380.800285	0.913655
2	-381.348868	0.850181
3	-381.897450	0.784470
4	-382.446033	0.715848
5	-382.994615	0.643895
6	-383.543198	0.569585
7	-384.091781	0.494604
8	-384.640363	0.480659
9	-385.188946	0.406747
10	-385.737528	0.336014
11	-386.286111	0.269251
12	-386.834693	0.208690
13	-387.383276	0.155448
14	-387.931858	0.110726
15	-388.480441	0.073294
16	-389.029023	0.041404
17	-389.577606	0.013365
18	-390.126189	-0.012630
bisection interval found by 1-dim search: [-390.126189,-389.577606]
No.176	 toolpath -377.916249	[r = -389.854576] is calculated within 5.748462s.
-----
initial linear search begins: 
No.	x	f(x)
0	-362.419098	1.012420
1	-362.967807	0.947653
2	-363.516517	0.880870
3	-364.065226	0.810816
4	-364.613936	0.737281
5	-365.162646	0.661764
6	-365.711355	0.584794
7	-366.260065	0.508721
8	-366.808774	0.434810
9	-367.357484	0.364382
10	-367.906193	0.299264
11	-368.454903	0.241521
12	-369.003612	0.191712
13	-369.552322	0.149786
14	-370.101032	0.114328
15	-370.649741	0.108781
16	-371.198451	0.078357
17	-371.747160	0.050070
18	-372.295870	0.022786
19	-372.844579	-0.005477
bisection interval found by 1-dim search: [-372.844579,-372.295870]
No.177	 toolpath -361.249051	[r = -372.742232] is calculated within 5.590181s.
-----
initial linear search begins: 
No.	x	f(x)
0	-345.300926	1.042967
1	-345.849752	0.974586
2	-346.398578	0.903675
3	-346.947404	0.828626
4	-347.496230	0.751430
5	-348.045056	0.673168
6	-348.593883	0.595028
7	-349.142709	0.518847
8	-349.691535	0.445934
9	-350.240361	0.378121
10	-350.789187	0.317094
11	-351.338013	0.264296
12	-351.886839	0.219519
13	-352.435666	0.181493
14	-352.984492	0.147926
15	-353.533318	0.117465
16	-354.082144	0.088305
17	-354.630970	0.058680
18	-355.179796	0.027237
19	-355.728622	-0.008438
bisection interval found by 1-dim search: [-355.728622,-355.179796]
No.178	 toolpath -345.031104	[r = -355.608031] is calculated within 5.598195s.
-----
initial linear search begins: 
No.	x	f(x)
0	-328.161152	1.008057
1	-328.710089	0.932845
2	-329.259027	0.854027
3	-329.807965	0.773822
4	-330.356902	0.693980
5	-330.905840	0.615145
6	-331.454777	0.604310
7	-332.003715	0.529005
8	-332.552652	0.458613
9	-333.101590	0.394832
10	-333.650528	0.339126
11	-334.199465	0.291515
12	-334.748403	0.250640
13	-335.297340	0.215023
14	-335.846278	0.182242
15	-336.395215	0.151243
16	-336.944153	0.120002
17	-337.493091	0.087185
18	-338.042028	0.050648
19	-338.590966	0.008562
20	-339.139903	-0.040153
bisection interval found by 1-dim search: [-339.139903,-338.590966]
No.179	 toolpath -328.585243	[r = -338.693356] is calculated within 5.713276s.
-----
initial linear search begins: 
No.	x	f(x)
0	-311.241234	1.026692
1	-311.790276	0.946861
2	-312.339319	0.864884
3	-312.888361	0.783114
4	-313.437404	0.702170
5	-313.986446	0.623942
6	-314.535489	0.550278
7	-315.084531	0.482893
8	-315.633573	0.422460
9	-316.182616	0.371046
10	-316.731658	0.326811
11	-317.280701	0.288027
12	-317.829743	0.253033
13	-318.378786	0.248591
14	-318.927828	0.215499
15	-319.476870	0.182871
16	-320.025913	0.148398
17	-320.574955	0.110968
18	-321.123998	0.067972
19	-321.673040	0.018313
20	-322.222083	-0.036809
bisection interval found by 1-dim search: [-322.222083,-321.673040]
No.180	 toolpath -312.224317	[r = -321.859093] is calculated within 5.643619s.
-----
initial linear search begins: 
No.	x	f(x)
0	-294.402008	1.040967
1	-294.951150	0.957242
2	-295.500291	0.873581
3	-296.049433	0.790575
4	-296.598575	0.710684
5	-297.147716	0.634590
6	-297.696858	0.564129
7	-298.246000	0.501405
8	-298.795141	0.446807
9	-299.344283	0.400021
10	-299.893425	0.358908
11	-300.442567	0.321539
12	-300.991708	0.286615
13	-301.540850	0.252323
14	-302.089992	0.216595
15	-302.639133	0.178354
16	-303.188275	0.135331
17	-303.737417	0.085472
18	-304.286558	0.030027
19	-304.835700	-0.029377
bisection interval found by 1-dim search: [-304.835700,-304.286558]
No.181	 toolpath -295.885800	[r = -304.565956] is calculated within 5.585628s.
-----
initial linear search begins: 
No.	x	f(x)
0	-277.104037	1.054675
1	-277.653275	0.969085
2	-278.202513	0.883973
3	-278.751752	0.801819
4	-279.300990	0.723275
5	-279.850229	0.650187
6	-280.399467	0.584238
7	-280.948705	0.526818
8	-281.497944	0.477410
9	-282.047182	0.433896
10	-282.596420	0.394333
11	-283.145659	0.357441
12	-283.694897	0.321125
13	-284.244136	0.284116
14	-284.793374	0.244556
15	-285.342612	0.200442
16	-285.891851	0.150011
17	-286.441089	0.093408
18	-286.990327	0.032539
19	-287.539566	-0.029572
bisection interval found by 1-dim search: [-287.539566,-286.990327]
No.182	 toolpath -279.075543	[r = -287.278356] is calculated within 5.629853s.
-----
initial linear search begins: 
No.	x	f(x)
0	-259.811872	1.066701
1	-260.361201	0.979504
2	-260.910531	0.895108
3	-261.459861	0.814141
4	-262.009190	0.738454
5	-262.558520	0.669742
6	-263.107850	0.609446
7	-263.657179	0.556978
8	-264.206509	0.511039
9	-264.755839	0.469255
10	-265.305168	0.430367
11	-265.854498	0.392255
12	-266.403828	0.353674
13	-266.953157	0.312762
14	-267.502487	0.267870
15	-268.051817	0.216533
16	-268.601146	0.158809
17	-269.150476	0.096516
18	-269.699806	0.032680
19	-270.249136	-0.030024
bisection interval found by 1-dim search: [-270.249136,-269.699806]
No.183	 toolpath -262.257179	[r = -269.984663] is calculated within 5.610476s.
-----
initial linear search begins: 
No.	x	f(x)
0	-242.513880	1.077686
1	-243.063295	0.990428
2	-243.612711	0.907062
3	-244.162127	0.828801
4	-244.711542	0.757356
5	-245.260958	0.693759
